Song,Artist,Album,Lyrics
"""Imagine""",Kyle Echarri,No Album,"

I'm used to keeping a comfortable distance
Don't wanna get people in my way
But why do I have this feeling that I can't explain?
That someone out there's calling my name?

I'm used to having lots of people around me
And sometimes it can be suffocating
Why do I have this feeling that I can't explain?
That someone out there's hearing my call?

We're so far away
But how come I can I feel you?
Is that how much I need you?

I can imagine being with you under the stars
I can imagine holding your hand somewhere far
But can you imagine being with me?
'Cause I can imagine my life with you
Even if right now, I still don't know who you are
Can you imagine?

Laughing with my friends tonight
But somehow there's still an empty space
I know only you can fill in
The only one who can fit in

Alone again tonight
Don't know why I can feel an empty space
I need to fill in
Where do I have to fit in?
"
"""It's Okay Not To Be Okay""",Kyle Echarri,No Album,"

""Okay ka lang?"", laging tanong
At kung hindi, bakit gano'n?
Gusto mo bang pakitang-tao?
'Di ba, wala naman perpekto?
S'ya pa'ng galit, kung sinong nanakit
Lahat ay sinisilip, namamatay sa inggit
Nakakalito, ano ba'ng gusto?
Sakit sa ulo, oh-oh-oh-oh

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time? Oh-oh
In this life, there's a lot of questions
A lot of explanations and high expectations
Lahat ba ng feelings natin valid?
Okay lang 'yan, it's gonna be okay

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time?
Pero tao lang talaga, parang ulan ang luha
Sige, buhos lang, tapos, hintayin ang bahaghari
In the end, it's gonna be okay

Hey, it's okay not to be okay
Don't despair and think it's unfair
'Cause it's okay not to be okay, no way
It's okay not to be okay, tomorrow's another day

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time?
Pero tao lang talaga, parang ulan ang luha
Sige, buhos lang, tapos, hintayin ang bahaghari
In the end, it's gonna be okay
Hey, it's okay, it's gonna be okay
Hey, it's okay, it's gonna be okay
Hey, it's okay, it's gonna be okay
Hey, it's okay not to be okay
"
"""Kahit Na Masungit""",Kyle Echarri,No Album,"

Pwede bang malaman bakit ba
Bigla na lang naiinis kita
'Di ko na mahulaan pa
May nagawa bang mali sinta

'Di mo ba napagisipan na
Liligaya nang maigi pa
Kung tuturuan mo 'ko pa'no ba
Mapapatawa't mapatawad pa

Should've let me know
Don't be so cold
Oh, tell me what you lookin' for

Why don't we take a step back and make up
'Di ko alam
Kung ba't 'di tayo mag-usap at balikan
Ating lambingan, kwentuhan, at biruan
Oh, kahit na masungit ka yeah
Mahal kita

Oh woah oh woah oh woah
Mahal kita, yeah
Oh woah oh woah oh woah

Pwede bang mayakap lang kita
Kahit na naiinis ka pa
Pag-ibig ba'y nalilimutan na
Kung 'di 'wag mo na lang pigilan pa

Mabuting pag-usapan
Kaysa naman magkasakitan
Kahit masungit ka pa minsan
Hinding-hindi kita iiwan baby

Should've let me know
Don't be so cold
Oh, tell me what you lookin' for

Wish you'd come back to me
Don't go
I'll give you what you're lookin' for

Why don't we take a step back and make up
'Di ko alam
Kung ba't 'di tayo mag-usap at balikan
Ating lambingan, kwentuhan, at biruan
Oh, kahit na masungit ka yeah
Mahal kita

Oh woah oh woah oh woah
Mahal kita, yeah

Oh woah oh woah oh woah
Mahal kita, yeah

Oh woah oh woah oh woah
Mahal kita, yeah
Oh woah oh woah oh woah

Mmm, kung 'di na galit
Maaari bang umuwi sa'king piling
Ang oras ba't 'di sa pag-ibig ibaling
Kaya sasabihin

Why don't we take a step back and make up
'Di ko alam
Kung ba't 'di tayo mag-usap, at balikan
Ating lambingan, kwentuhan, at biruan
Oh, kahit na masungit ka yeah
Mahal kita

Oh woah oh woah oh woah
Mahal kita, yeah

Oh woah oh woah oh woah
Mahal kita, yeah

Oh woah oh woah oh woah
Mahal kita, yeah
Oh woah oh woah oh woah

Should've let me know
Don't be so cold
Oh, tell me what you lookin' for

Wish you'd come back to me
Don't go
I'll give you what you're lookin' for
"
"""Let It Loose""",Kyle Echarri,No Album,"

I see through your disguise, it's in your eyes
Something dark, something wild, a sweet surprise

Oh, I see that you've been hurting
But it's time to let it go
Leave it in the past, this night won't last
As long as you're with me I got you
Call my number, call my name
I'll be by your side, we'll stay the night
Just let the music take you on
And let this be your favorite song, yeah

Let it loose, turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose
Turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose

Let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat
Drop let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat

I can make you forget what you left unsaid
Get you out of your head, you ain't seen nothing yet

Oh, I see that you've been hurting
Now's the time to let it go
Oh, it won't take much
Just enjoy the rush
As long as you got me I got you
And we've got this beat
So baby, let it hypnotize
Let's slay the night
Just let the music take you on
And let this be your favorite song

Let it loose, turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose
Turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose
Let it loose

Let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat
Drop let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat

Let it loose, turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose
Turn the music up (turnin' up the music)
While you break it down (baby as I break it)
Baby, don't you worry hang on to me just let it loose
Let it loose

Let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat
Drop let it out, let it loose
Follow the sound, feel the beat
Drop to the ground, let it loose
Follow the sound, feel the beat
Let it loose
"
"""Lyric & Beat""",Kyle Echarri,"""Lyric And Beat, Vol. 01""","

Lyric and beat

Yeah, get up and dance
'Cause the lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen
Na-na-na-na

Easy to get discouraged, be damaged
In your mind, those doubts got you tired of runnin' (Runnin')
Holdin' on despite the sadness now
Believe, it's not your fate

Get up and dance
'Cause the lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Those demons in your head, want it left all unsaid
Don't let it waste your time and just live your life your way
Take a risk and just write a different lyric everyday
Don't need to drive this road on your own, you're not alone

There's no road map to the place you wanna go
(Navigate to the beat of your heart)
There's a million ways to go but no one knows
'Cause your journey's yours

Get up and dance
'Cause the way lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Those demons in your head, want it left all unsaid
Don't let it waste your time and just live your life your way
Take a risk and just write a different lyric everyday
Don't need to drive this road on your own, you're not alone

Just call my name
Got your back when you fall
'Cause I'll be there
Don't be afraid when you're alone
'Cause we'll be victors
Yeah, that's who we are
We're like this shining stars, oh

'Di ka nag-iisa (Ayy)
Dito sa werpa, lahat tayo'y kapamilya
Mula noon, hanggang ngayon, anumang oras
'Yan ika'y makakaasa (Oh)
Kahit saan, kahit kailan, sabay-sabay tayong lalaban
Sa dami ng ating pinagdaanan
Lahat ng pangarap ay makakamtan (Oh)
Call your friends when you need it (Be there in a minute)
Friends who won't let you down (I will be down with you)
Call your friends when you need it (Be there in a minute)
Friends who won't let you down
You know, I won't let you down

You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down (Oh)
You know, I won't let you down

Get up and dance
'Cause the way lyric of your life awaits
There ain't no plans, it's yet to be written
(Here ain't no plans, it's yet to be written, oh)
Just take the chance and (Just take the chance)
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Call your friends when you need it
Friends who won't let you down
"
"""Lost In Paradise""",Kyla,"""Way To Your Heart""","

I'm lost in paradise, you will see it in my eyes
Come rescue me
'Cause I need you here with me

Lost in paradise
Lost in paradise

You gave me your love
You gave me your sweet lil' lips
You showed me everything I need
A 'lil girl liking you
Last fragrant flowers, dining with candles
Kissing and talking every night, is all we did
I wish it will never end, with all the love we shared
Wishing those memories will last forever

And now I see, what you're doing to me
And I start to cry, just like listening to a sad lullaby
You left me all alone, I feel foolish I'd have known
What's this all about
Don't know what to do, o babe but still I love you
And I know inside my mind, how I wish that you will always be there

I'm lost in paradise you will see it in my eyes
Come rescue me
'Cause I need you here with me

I still remember, that you will always be there
You'd stay here with me, till the river runs dry
Last fragrant flowers, dining with candles

Kissing and talking every night, is all we did
I wish it will never end, with all the love we shared
Wishing those memories will last forever

And now I see, what you're doing to me
And I start to cry, just like listening to a sad lullaby
You left me all alone, I feel foolish I'd have known
What's this all about
Don't know what to do, o babe but still I love you
And I know inside my mind, how I wish that you will always be there

I'm lost in paradise you will see it in my eyes
Come rescue me
'Cause I need you here with me

Lost in paradise
Lost in paradise
Lost in paradise
Lost in paradise

And now I see, what you're doing to me
And I start to cry, just like listening to a sad lullaby
You left me all alone, I feel foolish I'd have known
What's this all about
Don't know what to do, o babe but still I love you
And I know inside my mind, how I wish that you will always be there

I'm lost in paradise you will see it in my eyes
Come rescue me
'Cause I need you here with me
"
"""Hanggang Ngayon""",Kyla,"""Way To Your Heart""","

Sa 'king pag-iisa
Ala-ala ka
Bakit hanggang ngayon ay ikaw pa rin sinta?
At sa hatinggabi
Sa pagtulog mo
Hanap mo ba ako hanggang sa paggising mo?

Kailan man ika'y inibig ng tunay

Wag mong limutin pag-ibig sa'kin
Na iyong pinadama
Pintig ng puso wag mong itago
Sa isang kahapong sana'y magbalik
Nang mapawi ang pagluha
Ba't hanggang ngayon ay ikaw pa rin ang mahal

Di makapaniwala
Sa nagawa mong paglisan
O kay bilis namang nawala ka sa akin
O ang larawan mo
Kahit sandali
Aking minamasdan para bang kapiling ka

Dati'y kay ligaya mo sa piling ko

Wag mong limutin pag-ibig sa'kin
Na iyong pinadama
Pintig ng puso wag mong itago
Sa isang kahapong sana'y magbalik
Nang mapawi ang pagluha
Ba't hanggang ngayon ay ikaw pa rin ang mahal
"
"""One More Try""",Kyla,"""Way To Your Heart""","

Some time ago I told you goodbye I don't know why
This crazy feeling has driven me mad I made you cry
I was such a fool to see you go
I know our love was kind and true
Baby I can trust this feeling in me now

Some time ago the love we shared seemed everlasting
I never had the chance to think this paradise would end
I was such a fool to see you go
I know our love was oh so true
Now I think this feeling's back in me now

If ever I say I love you baby
Will you ever understand me
I figured out a way this feeling
For quite a while it's you I'm dreaming
Whenever I think of you there's one thing I wish
You're thinking of me too I guess
I hope you understand why
That's why I'm gonna give it one more try

Some time ago the love we shared seemed everlasting
I never had the chance to think this paradise would end
I was such a fool to see you go
I know our love was oh so true
Now I think this feeling's back in me now

If ever I say I love you baby
Will you ever understand me
I figured out a way this feeling
For quite a while it's you I'm dreaming
Whenever I think of you there's one thing I wish
You're thinking of me too I guess
I hope you understand why
Oh why

If ever I say I love you baby
Will you ever understand me
I figured out a way this feeling
For quite a while it's you I'm dreaming
When I think of you there's one thing I wish
You're thinking of me too I guess
I hope you understand why
Now I'm gonna give it one more try

One more try...
"
"""I Feel For You""",Kyla,"""Kyla""","

Something inside my heart
And it seems like magic
It's changing my life
Since you came to me
Everything is so bright I see
You touched my heart
And gave me love so real

This time around I wanna let it show
There's something special
In my heart you ought to know

I feel for you
I mean I truly love you
In my heart and in my soul
You are my love
You are my all
I feel for you
I mean always love you
Because to me
You are a dream
Come true

Love grows everyday
And it's hard to deny it
You inspire me all the way
The joy you bring
Makes my heart keep on singing
And all I wanna do
Is to remain close to you

This time around I wanna let it show
There's something special
In my heart you ought to know

I feel for you
I mean I truly love you
In my heart and in my soul
You are my love you are my all
I feel for you
I mean I'll always love you
Because to me you are a dream
Come true

You are my angel in disguise
You are the reason I survive
With you each moment is worthwhile
You make me smile
And if without you
Surely I cry

I feel for you
I mean I truly love you
In my heart and in my soul
You are my love you are my all
I feel for you
I mean I'll always love you

Because to me you are a dream...
That's what I feel for you
"
"""Oooh Your Love""",Kyla,"""Kyla""","

When we kiss under the moon
All the flowers start to bloom
I see the love begins to rule
When we touch, I can feel the heat

My heart pumps up into a beat
I close my eyes and fantasize
I thought the love had ever died
You stop the tears I cried

(My walls of heartache break)
It's breaking my heart
(You are my holiday babe)
Yes it's you, I'll say this to you

(Oooh your love)
So exciting when you make your move
Deep inside, I can work you so smooth
(Oooh your love)
Love is always there
Can't find the words to say
(Oooh your love)
Like a fire burns in me concentrates, stimulates
(Oooh your love)
Love's a paradise, driven from the sky, baby

You can take the sun and moon
All I ever need is you
You made my dreams become so true
Ecstasy cannot be measured

My heart pumps up into a beat
I close my eyes and fantasize
I thought the love had ever died
You stop the tears I cried

(My walls of heartache break)
It's breaking my heart
(You are my holiday babe)
Yes it's you, I'll say this to you

(Oooh your love)
So exciting when you make your move
Deep inside, I can work you so smooth
(Oooh your love)
Love is always there
Can't find the words to say
(Oooh your love)
Like a fire burns in me concentrates, stimulates
(Oooh your love)
Love's a paradise, driven from the sky

(Through the storm so nice and warm)
Boy you know just what I want
(When I think about love)
I run out of breath, I started to shake

(Oooh your love)
So exciting when you make your move
Deep inside, I can work you so smooth
(Oooh your love)
Love is always there
Can't find the words to say
(Oooh your love)
Like a fire burns in me concentrates, stimulates
(Oooh your love)
Love's a paradise, driven from the sky, baby
...
"
"""Ibalik Ang Panahon""",Kyla,"""Kyla""","

Hanggang kailan mananabik
Hanggang kailan magtitiis
Kay hirap ng nadarama
Lagi na lang nag-iisa

Aasa pa kaya ako
Nalunod na sa pangako mo
Maghihintay pa ba akong
Dumating pag-ibig mo sa kin

Mayron kayang pag-asa pang
Damhing muli ang tuwa at saya
Sana'y wag nang matapos pa
Sakali mang makasama kita

Mangangarap na lamang ba
Ako pa ba'y nasa puso sinta
Iniisip pa ba ako
O sadyang nalimutan mo na

Nagkait man ang panahon
Sa tamis ng kahapon
Alam kong ikaw rin noon
Sa pag-ibig natin, nagpilit sagipin

Ibalik ang panahon
Na ikaw lang at ako
Nasaan ka man ngayon
Wag sanang limuting ika'y aking mahal
"
"""I'm Into You""",Kyla,"""Kyla""","

Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you
Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you

And this I'm longing to tell you
You're always on my mind
You give me strength and you give me hope
That no one else I can deny

I'm here
I'm waiting for your call
God knows, I'm ready for a fall
How could I ever tell you
I'm so into you

Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you
Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you

Everyday I'm missing you
Ain't got no time when I don't
I can't, you know
You give me faith
And you give me hope
That no one else
I can't deny

I'm here
I'm waiting for your call
God knows, I'm ready for a fall
How could I ever tell you, maybe
I'm so into you

Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you
Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you

I'm into you...
Every little thing that you say
I'm into you
I'm so into you
I'm into you

Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you
(I'm into you)
Every little thing that you say
Is a prophecy
I need you everyday
And I'm oh so down on you
So please stay
And this I say I love you
...
"
"""Umulan Man O Umaraw""",Kyla,"""Kyla""","

Minsan isang kahapon
Iniwan mong nag-iisa
Unang sakit kong naranasan
Ang akala'y walang hanggan

Ngayo'y isang panahon
Buhay ko ay muling nagkakulay
Dilim ng kahapon, sumikat din muli
Bagong umaga ko

Umulan man o umaraw
Ay laging magsasama
Kahit hanggang wakas, ikaw pa rin
Tayo nang dalawa, hanggang wakas ng panahon

Ngayo'y isang panahon
Buhay ko ay muling nagkakulay
Dilim ng kahapon, sumikat din muli
Bagong umaga ko

Umulan man o umaraw
Ay laging magsasama
Kahit hanggang wakas, ikaw pa rin
Tayo nang dalawa, hanggang wakas ng panahon
"
"""Bakit Ikaw Pa""",Kyla,"""Kyla""","

Akala ko ba na wala nang iba?
Ngunit bakit iba ang iyong kasama?
Dati-rati ay 'di maikukubli
Lagi nang nariyan ka mayroong ngiti

Habang tumatagal, parang bumabagal
Ang nadaramang ito dito sa 'king puso
Akala ko, ako nang tunay na masaya
Ba't biglang nagbago ka aking mahal?

Bakit ba, bakit pa ikaw ang sagot sa 'king dasal?
Bakit ba, bakit pa ikaw ang minahal?
Bakit ba, bakit pa ako sa yo'y naging hangal?
Bakit ikaw pa?
Bakit ikaw pa, mahal?

Hanggang langit aking pagtitiis
Ba't sinaktan mo pa ng labis-labis?
Ang pusong ito, hapdi 'di maalis
Sa akin pa ba'y mayroong nadarama?

Habang tumatagal, parang bumabagal
Ang nadaramang ito dito sa 'king puso
Akala ko, ako nang tunay na masaya
Ba't biglang nagbago ka aking mahal?

Bakit ba, bakit pa ikaw ang sagot sa 'king dasal?
Bakit ba, bakit pa ikaw ang minahal?
Bakit ba, bakit pa ako sa yo'y naging hangal?
Bakit ikaw pa?
Bakit ikaw pa, mahal?

Maghihintay pa ba ako sa 'yo?
Pati pag-ibig ko'y sinaktan lang ito
Bakit mo nagawang ako'y ipagpalit sa kanya?
Bakit ikaw pa?

Habang tumatagal, parang bumabagal
Ang nadaramang ito dito sa 'king puso
Akala ko, ako nang tunay na masaya
Ba't biglang nagbago ka aking mahal?

Bakit ba, bakit pa ikaw ang sagot sa 'king dasal?
Bakit ba, bakit pa ikaw ang minahal?
Bakit ba, bakit pa ako sa yo'y naging hangal?
Bakit ikaw pa?
"
"""Tanging Pag-Ibig Ko""",Kyla,"""Kyla""","

Mahal, nagkulang ba ako sa 'yo
Bakit iniwan mo
Isip ko'y nagtatanong
Kung ano ang dahilan ng lahat ng ito
Sana'y pakinggan mo

O kay tagal na akong nasasaktan
May pag-ibig pa kayang makakamtan
Sana'y malaman mo
Na walang iba sa puso at damdamin ko
Ikaw lang ang syang laman nitong isipan ko
Lahat man ay magbago
Ikaw lang ang syang tanging pag-ibig ko

Paano na, masasanay pa kaya ang puso ko
Kung wala ka na
Sa diwa ko, laging nadarama alaala mo
Tangan tangan ako

O kay tagal na akong nasasaktan
May pag-ibig pa kayang makakamtan
Sana'y malaman mo
Na walang iba sa puso at damdamin ko
Ikaw lang ang syang laman nitong isipan ko
Lahat man ay magbago
Ikaw lang ang syang tanging pag-ibig ko
...
"
"""This Day...""",Kyla,"""Kyla""","

This day when you left me
I realized how much you mean to me
This day when you said goodbye
I never thought that I would cry
Our faultless dream that we used to do
Now shattered and filled with sorrow too

We can never go back to that dream again
Cause I know my heart
It will soon end

How could it be
That our love can't be saved
How can I say
My love for you will forever embrace
It's too late
It's too late
Our promised love has gone to late

This night when you left me
I realized how much you mean to me
(How much you mean to me)
This night when you said goodbye
I never thought that I would cry
Our faultless dream that we used to do
Now shattered and filled with sorrow too

We can never go back to that dream again
Cause I know my heart
It will soon end

How could it be
That our love can't be saved
How can I say
My love for you will forever embrace
It's too late
It's too late
Our promised love has gone to late
"
"""Sa Iyong Paglayo""",Kyla,"""Kyla""","

Ako ba'y may pagkukulang pa
At ako ngayo'y nag-iisa
Hindi ko man lang naramdaman
Na ika'y sadyang lumisan na

Puso'y nagdaramdam
At bigla ang iyong paalam
At nagawa mo pang saktan
Ang pusong walang alam

Isipan ko'y laging nalilito
Ang buhay ko ay laging kay gulo
Sana muli ang lungkot ay maglaho
Upang maalis ang naiwang pait, dulot

Ng iyong paglayo, sana'y malaman mo
Labis ang lungkot ko
Sa iyong paglayo, kay dilim ng paligid
Sakit sa dibdib
Bakit hindi mapawi dulot ng iyong paglayo

Maghilom man ang sugat
Hindi rin magtatagal
Alaala ng pag-ibig mo
Sumasagi lagit, panaginip

Isipan ko'y laging nalilito
Ang buhay ko ay laging kay gulo
Sana muli ang lungkot ay maglaho
Upang maalis ang naiwang pait

Ng iyong paglayo, sana'y malaman mo
Labis ang lungkot ko
Sa iyong paglayo, kay dilim ng paligid
Sakit sa dibdib
Bakit hindi mapawi dulot ng iyong paglayo
Dulot ng iyong paglayo
"
"""Ikaw Pa Rin""",Kyla,"""Kyla""","

Kailan ko pa kaya madarama
Dibdib ko'y kumakaba
Sa buhay ko'y wala ka na
Hindi ko na yata kayang dalhin
Ang sakit sa damdamin
Ng paglisan mo sa akin

Kahit na pilitin kong limutin ka
Wari ko'y nariyan ka pa, sinta

Lagi kang nangangamba
Buhay ko'y walang saya
Lagi nang nag-iisa
Magmula nang makasama ka
Mananaginip na lamang ba
O tuluyang magdurusa
Kailan lang ay kapiling ka
Bakit pa ika'y natutunan kong mahalin

Bakit pa ika'y minahal

Tinitikis ako ng puso ko
Kapag ikaw ang siyang laman ng isip ko
Bakit sa gunita'y laging ikaw
Aking mga mata'y nais maabot ka ng tanaw

Kahit na pilitin kong limutin ka
Wari ko'y nariyan ka pa, sinta

Lagi kang nangangamba
Buhay ko'y walang saya
Lagi nang nag-iisa
Magmula nang makasama ka
Mananaginip na lamang ba
O tuluyang magdurusa
Kailan lang ay kapiling ka
Bakit pa ika'y natutunan kong mahalin

Sumisigaw ang damdamin, bakit di ka na sa 'kin
Mga bulong mo sa hangin
Sinasambit ikaw pa rin

Lagi kang nangangamba
Buhay ko'y walang saya
Lagi nang nag-iisa
Magmula nang makasama ka
Mananaginip na lamang ba
O tuluyang magdurusa
Kailan lang ay kapiling ka
Bakit pa ika'y natutunan kong mahalin
"
"""'Til I Got You""",Kyla,"""Kyla""","

Eversince he went away
Thinking he'll come back and stay
Everyday there seems no fun
Ain't got no time to make it right
Love was never been so close
Can't face the truth and reality
Nobody who could save me from the rain, yes it is

'Til the sun comes up when you pass me by
You smiled at me and then I stop to cry
My frozen heart is so alive, everytime you hold my hand
I feel the love glows in my heart
You opened up my eyes

'Til I got you
'Til I got you
'Til I got you
'Til I got you

I cherish everytime we kiss
Making love until we sleep
How I wish the night would never end
We never miss to say hello
Haven't heard sometime ago
You're the sweetest thing that I will keep, forever more

'Til the sun comes up when you pass me by
You smiled at me and then I stop to cry
My frozen heart is so alive, everytime you hold my hand
I feel the love glows in my heart
You opened up my eyes

'Til I got you
'Til I got you
'Til I got you
'Til I got you
...
"
"""Hanggang Ngayon (Remix)""",Kyla,"""Kyla""","

Sa 'king pag-iisa
Alaala ka
Bakit hanggang ngayon
Ay ikaw pa rin sinta
Pag sa hatinggabi
Sa pagtulog mo
Hanap mo ba ako
Hanggang sa paggising mo

Kailanman ika'y inibig ng tunay

Wag mong limutin pag-ibig sa'kin
Pintig ng puso'y 'wag nang itago
Wag mong limutin pag-ibig sa'kin
Pintig ng puso'y 'wag nang itago
Ba't hanggang ngayon ay ikaw pa rin ang mahal

Di makapaniwala
Sa nagawa mong paglisan
O kay bilis namang nawala ka sa akin
O, ang larawan mo
Kahit sandali
Laging minamasdan para bang kapiling ka

Dati kayligaya mo sa piling ko

Wag mong limutin pag-ibig sa'kin
Pintig ng puso'y 'wag nang itago
Wag mong limutin pag-ibig sa'kin
Wag mong limutin pag-ibig sa'kin
Wag mong limutin pag-ibig sa'kin
"
"""I Will Find You""",Kyla,"""I Will Be There""","

I turn around to see you face
Up in this place, I rest my case
If you're not around
Everybody in the world is gonna notice
That my love is true how long will I keep this?
Turn around start looking in my eye
With a little single smile, feel like I'm in the sky
I never really wanna turn around to feel this
But my heart tells me that I should believe this

Every night I've been thinking of you
Hiding this feeling, don't know what to do
I keep changing the way that I feel
But my heart tells me this is for real

I, boy, want to be with you
Oh oh oh oh boy, want to be with you
Ooh yeah

I love you, I need you
You're the air that I've been breathing
Come hold me, come love me
Make me feel that I am dreaming
Don't fool me, come show me
All the secrets you've been keeping
All my life, in my life
You're the only one who's missing
I will find you
And I will find you

Would you be that star in the sky
That I keep waiting for to fall in my life?
Would you be that cure for my pain
That I've been searching for, hope you feel the same

I, boy, want to be with you
Oh oh oh oh boy, want to be with you
Ooh yeah

I love you, I need you
You're the air that I've been breathing
Come hold me, come love me
Make me feel that I am dreaming
Don't fool me, come show me
All the secrets you've been keeping
All my life, in my life
You're the only one who's missing
I will find you
And I will find you

I turn around to see you face
Up in this place, I rest my case
If you're not around
Everybody in the world is gonna notice
That my love is true how long will I keep this?
Turn around start looking in my eye
With a little single smile, feel like I'm in the sky
I never really wanna turn around to feel this
But my heart tells me that I should believe this

I, boy, want to be with you
Oh oh oh oh boy, want to be with you
Ooh yeah

I love you, I need you
You're the air that I've been breathing
Come hold me, come love me
Make me feel that I am dreaming
Don't fool me, come show me
All the secrets you've been keeping
All my life, in my life
You're the only one who's missing
I will find you
And I will find you
"
"""Bounce""",Kyla,"""I Will Be There""","

[?]

Seven in the evening grabbed the phone and started calling all my friends 'cause its Saturday night
I got this funky feelin' before I start on leavin' that tonight I'll meet the man of my life

Give me time so I can think about
All those days that we have to go away
If you feel a little insecure
Come with me, baby I will be your cure

Bounce come turn it up
Bounce to the music, come shake it up
Bounce until you drop
Ain't nobody gonna stop me

I got this party movin'
Everybody start on groovin'
I feel the sound 'cause I know your around
You can scream if you want to
Jump around if it makes you
Feel all right while you dance through the night

Give me time so I can think about
All those days that we have to go away
If you feel a little insecure
Come with me, baby I will be your cure

Bounce come turn it up
Bounce to the music, come shake it up
Bounce until you drop
Ain't nobody gonna stop me

[?]
"
"""I Will Be There""",Kyla,"""I Will Be There""","

Whenever you feel all alone
Whenever you feel there is no reason to go on
When there is doubt in your heart
When there is no one in this world you can find
Who will give you support in everything you do
And who will believe that you will see things through

I will be there, I'll be there
I'll be your shoulder you can lean on
I'll be your friend you can depend on
I will be there
I will be there

There are times when things go wrong
Yes there were times when you just feel you don't belong
And there are days when things don't go right
Yes there were days when you're not willing to fight
You will need someone who will tell you its okay
Someone who believes, believes in you all the way

I will be there, I'll be there
I'll be your shoulder you can lean on
I'll be your friend you can depend on
I will be there
I will be there

I will be there, I'll be there
I'll be your shoulder you can lean on
I'll be your friend you can depend on
I will be there
I will be there
"
"""Let Go""",Kyla,"""I Will Be There""","

It used to be
Kisses and hugs
You used to say that you won't go away
And by my side
You said you'll stay
And that's forever and a day
But now the fire's slowly fadin'
And baby boy, you've been actin' kinda shady
Tell me where we stand now boy cause
I hate wastin' time, boy now listen

I really can't help the way I feel
Do you love me or do you hate me
Tell me what's the deal boy
So I can move on with my life now

Tell me what I've done to you
(Cause I don't know why)
You push me so far from you
(And even if I try)
To open up, you slowly try to back off
When I try to know the reason
Baby am I the reason

Is it hard to be open?
Is it hard to be honest?
If it's so hard then why do you still keep on buggin' me
For my lovin', for my time, for my affection, my attention

I really can't help the way I feel
Do you love me or do you hate me
Tell me what's the deal boy
So I can move on with my life now
I really can't help the way I feel
Do you love me or do you hate me
Tell me what's the deal boy
So I can move on with my life now

I know, you know, baby, we have to let go cause
I don't see the light and we always fight
I don't think we can make this right
...
"
"""Bakit Wala Ka Pa""",Kyla,"""I Will Be There""","

Magmula nang ako'y magmahal
Kay saya na ring nadarama
Dati kung mundo'y nagbago nang lahat
Mula ng nakilala ka, di ko na napapansin
Ang nakalipas, pag ibig sayo'y
Walang hangganan at ikaw
Lamang ang s'yang tanging magpakailanman
Para lang, sayo ang damdaming ko itong
Bakit pa ako'y iniwan mo

Ba't ngayoy wala ka na sa paningin
Mundo ko ay halos magdilim
Hanap ka palagi ng puso
Paglayo mo sa kin di mo napapansin
Kay bigat nito, bakit wala ka pa mahal ko

Makakaya ko kayang limutin ka
Pag ang luha, sa mata'y tumigil na
Ngunit pag naaalala ka, para bang kay hirap na
O kay hirap na

Ba't ngayoy wala ka na sa paningin
Mundo ko ay halos magdilim
Hanap ka palagi ng puso
Paglayo mo sa kin di mo napapansin
Kay bigat nito, bakit wala ka pa mahal ko
...
"
