Song,Artist,Album,Lyrics
"""Till There Was You""",Aiza Seguerra,"""Pinakamamahal""","

There were bells on a hill
But I never heard them ringing
No I never heard them at all
Till there was you

There were birds in the sky
But I never saw them winging
No I never saw them at all
Till there was you

Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and dew

There was love all around
But I never heard it singing
No I never heard it at all
Till there was you

Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and dew

There was love all around
But I never heard it singing
No I never heard it at all
No I never heard it at all
No I never heard it at all
Till there was you
Till there was you
Till there was you
Till there was you
"
"""Laughter In The Rain""",Aiza Seguerra,"""Sabi Ng Kanta""","

Strolling along country roads with my baby
It starts to rain, it begins to pour
Without an umbrella we're soaked to the skin
I feel a shiver run up my spine
I feel the warmth of his hand in mine

Ooh, I hear laughter in the rain
Walking hand in hand with the one I love
Ooh, how I love the rainy days
And the happy ways I feel inside

After a while we run under a tree
I turn to him and he kisses me
There with the beat of the rain on the leaves
Softly he breathes and I close my eyes
Sharing our love under stormy skies

Ooh, I hear laughter in the rain
Walking hand in hand with the one I love
Ooh, how I love the rainy days
And the happy ways I feel inside
...
"
"""Power Of Two""",Aiza Seguerra,"""Pinakamamahal""","

Now the parking lot is empty
Everyone's gone someplace
I pick you up and in the trunk I've packed
A cooler and a two day suitcase
'Cause there's a place we like to drive
Way out in the country
Five miles out of the city limit we're singin'
And your hand's upon my knees

So we're ok, we're fine
Baby I'm here to stop your crying
Chase all the ghosts from your head
I'm stronger than the monster beneath your bed
Smarter than the tricks played on your heart
Look at them together then we'll take them apart
Adding up the total of a love that's true
Multiply life by the power of two

I know the things that I am afraid of
I'm not afraid to tell
And if we ever leave a legacy
It's that we loved each other well
'Cause I've seen the shadows of so many people
Trying on the treasures of youth
But a road fancy and fast ends in a fatal crash
And I'm glad we got off to tell you the truth

'Cause we're ok, we're fine
Baby I'm here to stop your crying
Chase all the ghosts from your head
I'm stronger than the monster beneath your bed
Smarter than the tricks played on your heart
Look at them together then we'll take them apart
Adding up the total of a love that's true
Multiply life by the power of two

All the shiny little trinkets of temptation
Something new instead of something old
But all you gotta do is scratch beneath the surface
And it's fool's gold...

Now we're talking about a difficult thing
And your eyes are getting wet
I took us for better and I took us for worse
And don't you ever forget it
Now there's steel bars between me and a promise
Suddenly bend with ease
And the closer I'm bound in love to you
The closer I am to free

So we're ok, we're fine
Baby I'm here to stop your crying
Chase all the ghosts from your head
I'm stronger than the monster beneath your bed
Smarter than the tricks played on your heart
Look at them together then we'll take them apart
Adding up the total of a love that's true
Multiply life by the power of two
"
"""Put A Little Love In Your Heart""",Aiza Seguerra,"""Pagdating Ng Panahon""","

Think of your fellowmen
Lend them a helping hand
Put a little love in your heart
That's right now, baby
You see it's getting late
Oh please don't hesitate
Put a little love in your heart

And the world will be a better place
And the world will be a better place
For you and me
You just wait and see

Another day goes by
Still the children cry
Put a little love in your heart
If you want the world to know
We won't let hatred grow
Put a little love in your heart

And the world will be a better place
And the world will be a better place
For you and me
You just wait and see
Yeah yeah yeah...

Put a little love...
Put a little love...
In your heart
Put a little love in your heart
Put a little love in your heart

Take a good look around
And if you're looking down
Put a little love in your heart
I hope when you decide
Kindness will be your guide
Put a little love in your heart

And the world will be a better place
And the world will be a better place
For you and me
You just wait and see
Yeah yeah yeah...

Put a little love
Put a little love in your heart
That's right now, baby
Put a little love in your heart
Put a little love in your heart
Love in your heart
...

And the world will be a better place
And the world will be a better place
For you and me
You just wait and see
Yeah yeah yeah...

Put a little love in your heart...
Help me out!...

Think of your fellowmen
Lend them a helping hand
Put a little love in your heart
...
"
"""We Can Work It Out""",Aiza Seguerra,"""Sabi Ng Kanta""","

Try to see it my way
Do I have to keep on talking till I can't go on?
While you see it your way
Run the risk of knowing that our love may soon be gone

We can work it out
We can work it out

Think of what you're saying
You can get it wrong and still you think that it's all right
Think of what I'm saying
We can work it out and get it straight, or say good night

We can work it out
We can work it out

Life is very short, and there's no time
For fussing and fighting, my friend
I have always thought that it's a crime
So I will ask you once again

Try to see it my way
Only time will tell if I am right or I am wrong
While you see it your way
There's a chance that we might fall apart before too long

We can work it out
We can work it out
...

Life is very short, and there's no time
For fussing and fighting, my friend
I have always thought that it's a crime
So I will ask you once again

Work it out with me, baby
Work it out with me, baby

We can work it out
We can work it out

Try to see it my way
Only time will tell if I am right or I am wrong
While you see it your way
There's a chance that we might fall apart before too long

We can work it out
We can work it out

Think of what you're saying
You can get it wrong and still you think that it's all right
Think of what I'm saying
We can work it out and get it straight, or say good night

Try to see it my way
Do I have to keep on talking till I can't go on?
While you see it your way
Run the risk of knowing that our love may soon be gone

Work it out with me, baby
"
"""Here, There And Everywhere""",Aiza Seguerra,"""Covers Uncovered""","

To lead a better life I need my love to be here...

Here, making each day of the year
Changing my life with a wave of her hand
Nobody can deny that there's something there
There, running my hands through her hair
Both of us thinking how good it can be
Someone is speaking but she doesn't know he's there

I want her everywhere and if she's beside me
I know I need never care
But to love her is to need her everywhere
Knowing that love is to share
Each one believing that love never dies
Watching her eyes and hoping I'm always there

I want her everywhere and if she's beside me
I know I need never care
But to love her is to need her everywhere
Knowing that love is to share
Each one believing that love never dies
Watching her eyes and hoping I'm always there

To be there and everywhere
Here, there and everywhere
"
"""Everything I Own""",Aiza Seguerra,"""Covers Uncovered""","

You Sheltered me from Harm
Kept me warm, kept me warm
You gave my life to me
You set me free, you set me free
The finest years I never knew
Were all the years I had with you

I would give everything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again

You taught me how to love
What it's of, oh what a time
You never said too much
But still you showed the way
And I knew from watching you
Nobody else could ever know
The part of me that can't let go

I would give everything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again

Is there someone you know
You're loving them so much
But taking them all for granted
You may lose them one day
Someone takes them away
And they don't hear the words you long to say

I would give everything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again
Just to touch you once again
"
"""Someone To Watch Over Me""",Aiza Seguerra,"""Covers Uncovered""","

There's a saying old, says that love is blind
Still we're often told, ""seek and ye shall find""
So I'm going to seek a certain lad I've had in mind

Looking everywhere, haven't found him yet
He's the big affair I cannot forget
Only man I ever think of with regret

I'd like to add his initial to my monogram
Tell me, where is the shepherd for this lost lamb?

There's a somebody I'm longing to see
I hope that he, turns out to be
Someone who'll watch over me

I'm a little lamb who's lost in the wood
I know I could, always be good
To one who'll watch over me

Although he may not be the man some
Girls think of as handsome
To my heart he carries the key

Won't you tell him please to put on some speed
Follow my lead, oh, how I need
Someone to watch over me

Someone to watch over me
"
"""Only Hope""",Aiza Seguerra,"""Covers Uncovered""","

There's a song that's inside of my soul
It's the one that I've tried to write over and over again
I'm awake in the infinite cold
But you sing to me over and over and over again

So, I lay my head back down
And I lift my hands and pray
To be only yours, I pray, to be only yours
I know now you're my only hope

Sing to me the song of the stars
Of your galaxy dancing and laughing and laughing again
When it feels like my dreams are so far
Sing to me of the plans that you have for me over again

So I lay my head back down
And I lift my hands and pray
To be only yours, I pray, to be only yours
I know now, you're my only hope

I give you my destiny
I'm giving you all of me
I want your symphony, singing in all that I am
At the top of my lungs, I'm giving it back

So I lay my head back down
And I lift my hands and pray
To be only yours, I pray, to be only yours
I pray, to be only yours...
I know now you're my only hope
"
"""Reflection""",Aiza Seguerra,"""Covers Uncovered""","

Look at me
I will never pass for a perfect bride, or a perfect daughter
Can it be
I'm not meant to play this part
Now I see, that if I were truly to be myself
I would break my family's heart

Who is that girl I see
Staring straight back at me
Why is my reflection someone I don't know
Somehow I cannot hide
Who I am, though I've tried
When will my reflection show, who I am inside

When will my reflection show, who I am inside
"
"""Huwag Ka Lang Mawawala""",Aiza Seguerra,"""Covers Uncovered""","

Sumubok na akong umibig
At magbigay ng tunay na pagmamahal
Ngunit kami ay nagkalayo
Pagkat hindi kami magkasundo

Eto ka bagong magmamahal
Nangangako na tayo ay magtatagal
Pano ba ang dapat kong gawin
Sana ay pagbigyan ang aking hiling

Wag ka lang mawawala
Kapag nariyan ka ako'y sumsigla
Kahit hindi ko pa kaya ang magmahal
Sana sa akin ay hindi mag-sasawa
Pusoy ibibigay sayo
Sa oras na mag-hilom ang sugat nito
Panahon lamang ang hinihiling sayo
Sana ay pagbigyan mo ako
...
"
"""Para Lang Sa 'Yo""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Noo'y umibig na ako
Subalit nasaktan ang puso
Parang ayoko ng umibig pang muli
May takot na nadarama
Na muli ay maranasan
Ayoko ng masaktan muli ang puso ko

Ngunit nang ikaw ay makilala
Biglang nagbago ang nadarama

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo

Muli ay aking nadama
Kung paano ang umibig
Masakit man ang nakaraa'y nalimot na
Ang tulad mo'y naiiba
At sayo lamang nakita
Ang tunay na pag-ibig na'king hinahanap

Buti na lang ikaw ay nakilala
Binago mo ang nadarama

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo
Ako'y di na muling mag-iisa
Ikaw na nga ang hinihintay ng puso ko

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo
Ako'y iibig pang muli
Para lang sa'yo
"
"""Sana Di Lang Puro Sana""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Heto na naman ako iniisip ka
Masaya ka rin ba na tayo ay nagkakilala
Kumusta ka na kaya?
Sana'y ikaw rin pirmi ang pag-ngiti
Sa mga alaalang atin

Sana di lang puro sana, sana magkatotoo
Sana kahit minsan di ako mabibigo
Sana di lang puro sana ang bukambibig
Sana di lang puro sana ang ating pag-ibig

Alam mo ba, mahal, lagi kitang iniisip
Parang tuwing gising na lang ako nananaginip
Alam mo ba, sinta, tuwing kausap ka
Ang bulong ko sa sarili ko'y pananampalataya

Sana di lang puro sana, sana magkatotoo
Sana di lang puro sana ang pag-ibig mo
Sana di lang puro sana ang bukambibig
Sana di lang puro sana ang ating pag-ibig

Panaginip habang gising
Sana marating ko rin

Sana di lang puro sana, sana magkatotoo
Sana di lang puro sana ang pag-ibig mo
Sana di lang puro sana ang bukambibig
Sana di lang puro sana ang ating pag-ibig
...
"
"""I'll Be There For You""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

When you wake up each morning
And you feel like calling
I'll be there for you
When the road seems uncertain
And you can't stop the hurtin'
I'll be there for you

When there's no one beside you
I'll be there to guide you
Catch you each time you fall
When the stars won't shine anymore
I'll be there

When the world is unkind
And your dreams, they need more time
I'll be there for you
If the rules, they keep breakin'
And the future is fadin'
I'll be there for you

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there

Who knows where we'll go
What will tomorrow bring?
When we have each other
Just hold on tight
We can take to the skies
And fly

I'll be there for you

I'll be there for you

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there
I'll be there
"
"""Sa 'Yo Lamang""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Sa'yo lamang itong puso ko
Tanging ikaw lang ang nilalaman nito
Walang ibang tinitibok
Sa bawat sandali aking mahal

Ika'y iingatan
At mamahalin ng buong-buo

Pagkat sa'yo lamang
Umiikot ang aking mundo
Ikaw lamang ang iibigin sa buhay ko

Sa'yo lamang itong buhay ko
Handang ialay para sa iyo
Walang ibang nag-aangkin
Kundi ikaw lamang aking mahal

Ako'y sa'yo lamang
Ika'y mamahalin ng buong-buo

Pagkat sa'yo lamang
Umiikot ang aking mundo
Ikaw lamang ang iibigin sa buhay ko

Pagkat sa'yo lamang
Umiikot ang aking mundo
Ikaw lamang ang iibigin sa buhay ko

Pagkat sa'yo lamang
Umiikot ang aking mundo
Ikaw lamang ang iibigin sa buhay ko

Ako'y sa'yo lamang
Aking mahal
"
"""Walang Sayang""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Siya na ba, ang bago mo
Siya na ba ngayon ang kapalit ko
Mukhang okay naman siya
Nabigla ako sa'yo
'Di ko akalain
Na siya ang tipo mo

Ano naman, ang ugali niya?
O talaga... 'di nga?
Nagbibiro ka ba?
Maniwala 'ko sa'yo!
Ano ba talaga?
Nagkamali ba ako o
Nagbago ka na nga?

Walang sayang na luha
Walang sayang na tawa
Noong tayuo pa
Walang sayang na ligaya
'Di ako nagsisi sa ating nakaraan
Walang sayang, maniwala ka

Heto na
Ang hanap mo
Mukhang nakita mo na
Ang para sa iyo
Sa wakas ay dumatin din
Pinakahihintay mo
Mangyayari ba sa akin
Ang nangyari na sa'yo?

Walang sayang na luha
Walang sayang na tawa
Noong tayuo pa
Walang sayang na ligaya
'Di ako nagsisi sa ating nakaraan
Walang sayang, maniwala ka
...
"
"""Kasama""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Wag mangamba ako ay kasama
Kahit mayroong problema pa
Wag malungkot sa iyo'y pangako
Kasama, kasama, kasama mo ako

Wag mangamba ngumiti, tumawa
Buhay natin ay sasaya
Kahit kailan iyong asahan
Kasama, kasama, kasama mo ako

Sa tagumpay at kahit kabiguan
Sa ligaya at pagluha man
Sa laban ng buhay hindi ka iiwan
Anong dahilan, alam mo na yan
Mahal na, mahal na, mahal ka kailanman

Wag mangamba hindi magbabago
Maiba man itong mundo
Sa iyo'y laging nakaalalay
Karamay, karamay, karamay mo ako

Sa tagumpay at kahit kabiguan
Sa ligaya at pagluha man
Sa laban ng buhay hindi ka iiwan
Anong dahilan, alam mo na yan

Sa tagumpay at kahit kabiguan
Sa ligaya at pagluha man
Sa laban ng buhay hindi ka iiwan
Anong dahilan, alam mo na yan
Mahal na, mahal na, mahal ka
Mahal na, mahal na, mahal ka
Mahal na, mahal na, mahal ka kailanman
"
"""Persistent Rain""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

How can I move on? Make my life go on
And forget the memories that we once had
I've tried to hide my tears and learn to face my fears
Accept the truth you're no longer here with me

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again

If I can turn back the hands of time
I'll do my best and hold your tight
Every moment spent, I'll cherish 'till the end
'Cause you're the only warmth that comforts me

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again

And if our paths should cross again
Maybe then I'll be a friend
But deep inside I'd cry
Pretending I'm alright
'Cause I'm moving on
But still I'm holding on

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again
...
"
"""Mahagkan Kang Muli""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Di sinasadya ang makita kang muli
Matagal-tagal nanumbalik kislap sa iyong tingin
Nalimutan nang magtiwala sa 'yong pangako
Ngunit ngayo'y handa na kong muli ilaban ang puso ko

Di bale na'ng nakaraan
Puso'y sa yo pa rin laan
At ang lahat ng paghihirap ay di na napapansin
Pagkat muling nasilayan ang 'yong ngiti
At nahagkan ka nang muli

Nakalipas mo'y di kailangan na itago
Dahil lahat lahat ay kakayanin ng pag-ibig ko sa 'yo
Magtiwala ka sa sana sa 'king pagsusumamo
Pagkat handang-handa na 'kong muli ilaban ang puso ko

Di bale na'ng nakaraan
Puso'y sa yo pa rin laan
At ang lahat ng paghihirap ay di na napapansin
Pagkat muling nasilayan ang 'yong ngiti
At nahagkan ka nang muli

Nahagkan ka nang muli
"
"""Bakit Ako Mahihiya (Interlude)""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Bakit ako mahihiya?
Kung ang puso'y sumisinta?
Dapat ko bang ikahiya
Kung iibigin ko, ikaw, sinta?

Bakit ako mahihiya?
Kun gsa iyo'y liligaya
Ang pag-ibig mo lamang
Ang syang tanging aliw sa buhay
Pagkat kita'y minamahal

N'ong kita'y mahalin
'Di ko na inisip
Ang kinabukasan ko
Ang nasarama ko'y iniibig kita
Pag-ibig na walang maliw
Sabihin man nila
Na ako'y isang baliw
Kung dahil sa iyo giliw
Ay tatanggapin kong
Maluwang sa dibdib
Pagkat mahal kita

Bakit ako mahihiya?
Kun gsa iyo'y liligaya
Ang pag-ibig mo lamang
Ang syang tanging aliw sa buhay
Pagkat kita'y minamahal
"
"""Huwag Mong Iwan Ang Puso""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Kay bilis naman ng panahon
Kailan lang tayo nagkatagpo
Pareho ng hangarin iibig sa atin
Ay matagpuan at di pakakawalan

Di natin pinilit ang pagkakataon
Pagkakaibiga'y nauwi sa pagmamahalan
Ngunit ika'y nagbago natakot ang 'yong puso
Na mahulog at umibig muli

Wag mong isan ang puso kong mag-isa
Pagkat mabuhay ng wala ka'y di makakaya
Sa sandaling ikaw ay lumisan
Wala ng pag-asa sa aki'y maiiwan

Wag mong sayangin ang pagmamahal
Na ating pinangarap nang kay tagal
Minsan lang sa buhay natin ang ganito
Mahal ko, wag mong iwan ang puso ko

Wag mong iwan ang puso kong mag-isa
Pagkat mabuhay ng wala ka'y di makakaya
Sa sandaling ikaw ay lumisan
Wala ng pag-asa sa aki'y maiiwan
"
"""Vincent""",Aiza Seguerra,"""Open Arms""","

Starry, starry night
Paint your palette blue and gray
Look out on a summer's day
With eyes that know the darkness in my soul

Shadows on the hills
Sketch the trees and the daffodils
Catch the breeze and the winter chills
In colors on the snowy linen land

Now I understand
What you tried to say to me
And how you suffered for your sanity
And how you tried to set them free
They would not listen, they did not know how
Perhaps they'll listen now

Starry, starry night
Flaming flowers that brightly blaze
Swirling clouds in violet haze
Reflect in Vincent's eyes of china blue

Colors changing hue
Morning fields of amber grain
Weathered faces lined in pain
Are soothed beneath the artist's loving hand

Now I understand
What you tried to say to me
And how you suffered for your sanity
And how you tried to set them free
They would not listen, they did not know how
Perhaps they'll listen now

For they could not love you
But still your love was true
And when no hope was left in sight
On that starry, starry night
You took your life, as lovers often do
But I could've told you Vincent
This world was never meant for
One as beautiful as you

Starry, starry night
Portraits hung in empty halls
Frame-less heads on nameless walls
With eyes that watch the world and can't forget

Like the strangers that you've met
The ragged men in ragged clothes
The silver thorn of bloody rose
Lie crushed and broken on the virgin snow

Now I think I know
What you tried to say to me
And how you suffered for your sanity
And how you tried to set them free
They would not listen, they're not listening still
Perhaps they never will
"
"""Time After Time""",Aiza Seguerra,"""Open Arms""","

Lying in my bed I hear the clock tick and think of you
Caught up in circles confusion is nothing new
Flashback warm nights almost left behind
Suitcases of memories, time after...

Sometimes you picture me
I'm walking too far ahead
You're calling to me
I can't hear what you've said
Then you say go slow
I fall behind
The second hand unwinds

If you're lost you can look and you will find me
Time after time
If you fall I will catch you, I'll be waiting
Time after time
[x2]

After my picture fades and darkness has turned to gray
Watching through windows you're wondering if I'm ok
Secrets stolen from deep inside
The drum beats out of time

If you're lost you can look and you will find me
Time after time
If you fall I will catch you, I'll be waiting
Time after time

You said go slow
I fall behind
The second hand unwinds

If you're lost you can look and you will find me
Time after time
If you fall I will catch you, I'll be waiting
Time after time
[x2]

Time after time...
"
"""Home""",Aiza Seguerra,"""Open Arms""","

Another summer day
Has come and gone away
In Paris and Rome
But I wanna go home

Maybe surrounded by
A million people
I still feel all alone
I just wanna go home
Oh, I miss you, you know

And I've been keeping all the letters
That I wrote to you
Each one a line or two
""I'm fine baby, how are you?""
Well I would send them but I know
That it's just not enough
My words were cold and flat
And you deserve more than that

Another airplane
Another sunny place
I'm lucky I know
But I wanna go home
I've got to go home

Let me go home
I'm just too far from where you are
I wanna come home

And I feel just like
I'm living someone else's life
It's like I just stepped outside
When everything was going right
And I know just why you
Could not come along with me
That this is not your dream
But you always believed in me

Another winter day
Has come and gone away
In even Paris and Rome
And I wanna go home
Let me go home

And I'm surrounded by
A million people
I still feel alone
Oh, let me go home
Oh, I miss you, you know

Let me go home
I've had my run
Baby, I'm done
I gotta go home

Let me go home
It'll all be all right
I'll be home tonight
I'm coming back home
"
"""Open Arms""",Aiza Seguerra,"""Open Arms""","

Lying beside you
Here in the dark
Feeling your heartbeat with mine
Softly you whisper
You're so sincere
How could our love be so blind
We sailed on together
We drifted apart
And here you are
By my side

So now I come to you
With open arms
Nothing to hide
Believe what I say
So here I am
With open arms
Hoping you'll see
What your love means to me
Open arms

Living without you
Living alone
This empty house seems so cold
Wanting to hold you
Wanting you near
How much I wanted you home

But now that you've come back
Turned night into day
I need you to stay

So now I come to you
With open arms
Nothing to hide
Believe what I say
So here I am
With open arms
Hoping you'll see
What your love means to me
Open arms
"
"""I Can't Make You Love Me""",Aiza Seguerra,"""Open Arms""","

Turn down the lights
Turn down the bed
Turn down these voices
Inside my head
Lay down with me
Tell me no lies
Just hold me close
Don't patronize
Don't patronize me

'Cause I can't make you love me
If you don't
You can't make your heart feel
Something it won't
Here in the dark
In these final hours
I will lay down my heart
And I'll feel the power
But you won't
No, you won't
'Cause I can't make you love me
If you don't

I'll close my eyes
Then I won't see
The love you don't feel
When you're holding me
Morning will come
And I'll do what's right
Just give me till then
To give up this fight
And I will give up this fight

'Cause I can't make you love me
If you don't
You can't make your heart feel
Something it won't
Here in the dark
In these final hours
I will lay down my heart
And I'll feel the power
But you won't
No, you won't
'Cause I can't make you love me
If you don't
...
"
"""Over The Rainbow""",Aiza Seguerra,"""Open Arms""","

Someday I'll wish upon a star
And wake up where the clouds are far behind me
Where troubles melt like lemon drops
A way above the chimney tops
That's where you'll find me

Somewhere over the rainbow, way up high
There's a place that I heard of once
Once in a lullaby
Somewhere over the rainbow, skies are blue
If the dreams that you did to dream really do come true

Someday I'll wish upon a star
And wake up where the clouds are far behind me
Where troubles melt like lemon drops
A way above the chimney tops
That's where you'll find me

Somewhere over the rainbow blue birds fly
Birds fly over the rainbow
Why, then oh why can't I?
"
"""Persistent Rain""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

How can I move on? Make my life go on
And forget the memories that we once had
I've tried to hide my tears and learn to face my fears
Accept the truth you're no longer here with me

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again

If I can turn back the hands of time
I'll do my best and hold your tight
Every moment spent, I'll cherish 'till the end
'Cause you're the only warmth that comforts me

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again

And if our paths should cross again
Maybe then I'll be a friend
But deep inside I'd cry
Pretending I'm alright
'Cause I'm moving on
But still I'm holding on

I've walked a thousand miles to leave the pain
And pass the test of time, but again, the pain remain
Persistently again and again
Just like the pouring rain, oh, again and again
Persistent rain keeps coming back again
...
"
"""I'll Be There For You""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

When you wake up each morning
And you feel like calling
I'll be there for you
When the road seems uncertain
And you can't stop the hurtin'
I'll be there for you

When there's no one beside you
I'll be there to guide you
Catch you each time you fall
When the stars won't shine anymore
I'll be there

When the world is unkind
And your dreams, they need more time
I'll be there for you
If the rules, they keep breakin'
And the future is fadin'
I'll be there for you

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there

Who knows where we'll go
What will tomorrow bring?
When we have each other
Just hold on tight
We can take to the skies
And fly

I'll be there for you

I'll be there for you

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there

The rainbow will land
In the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there
I'll be there
"
"""Longer""",Aiza Seguerra,"""Open Arms""","

Longer than there've been fishes in the ocean
Higher than any bird ever flew
Longer than there've been stars up in the heavens
I've been in love with you

Stronger than any mountain cathedral
Truer than any tree ever grew
Deeper than any forest primeval
I am in love with you

I'll bring fire in the winters
You'll send showers in the springs
We'll fly through the falls and summers with love on our wings

Through the years as the fire starts to mellow
Burning lines in the book of our lives
Though the binding cracks
And the pages start to yellow
I'll be in love with you
I'll be in love with you

Longer than there've been fishes in the ocean
Higher than any bird ever flew
Longer than there've been stars up in the heavens
I've been in love with you
I am in love with you
"
"""Journey""",Aiza Seguerra,"""Open Arms""","

It's a long long journey
Till I know where I'm supposed to be
It's a long long journey
And I don't know if I can believe
When shadows fall and block my eyes
I am lost and know that I must hide
It's a long long journey
Till I find my way home to you

Many days I've spent
Drifting on through empty shores
Wondering what's my purpose
Wondering how to make me strong
I know I will falter I know I will cry
I know you'll be standing by my side
It's a long long journey
And I need to be close to you

Sometimes it feels no one understands
I don't even know why I do the things I do
When pride builds me up till I can't see my soul
Will you break down these walls and pull me through

Cause it's a long long journey
Till I feel that I am worth the price
You paid for me on calvary
Beneath those stormy skies
When Satan mocks and friends turn to foes
It feels like everything is out to make me lose control
Cause it's a long long journey
Till I find my way home to you, ooh, to you
"
"""At Last""",Aiza Seguerra,"""Open Arms""","

At last
My love has come along
My lonely days are over
And life is like a song

At last
The skies above are blue
And my heart was wrapped up in clover
The night I looked at you

I found a dream that I could speak to
A dream that I can call my own
I found a thrill to press my cheek to
A thrill that I have never known

Oh, you smiled
And the spell was cast
And here we are in Heaven
For you are mine at last
For you are mine at last
"
"""Smooth Operator""",Aiza Seguerra,"""Open Arms""","

Diamond life, lover boy
He move in space with minimum waste and maximum joy
City lights and business nights
When you require streetcar desire for higher heights

No place for beginners or sensitive hearts
When sentiment is left to chance
No place to be ending but somewhere to start

No need to ask
He's a smooth operator
Smooth operator
Smooth operator
Smooth operator

Coast to coast, LA to Chicago, western male
Across the north and south, to Key Largo, love for sale

Face to face, each classic case
We shadow box and double cross
Yet need the chase

A license to love, insurance to hold
Melts all your memories and change into gold
His eyes are like angels but his heart is cold

No need to ask
He's a smooth operator
Smooth operator
Smooth operator
Smooth operator

Coast to coast, LA to Chicago, western male
Across the north and south, to Key Largo, love for sale

Smooth operator...
"
"""Para Lang Sa 'Yo""",Aiza Seguerra,"""Para Lang Sa 'Yo""","

Noo'y umibig na ako
Subalit nasaktan ang puso
Parang ayoko ng umibig pang muli
May takot na nadarama
Na muli ay maranasan
Ayoko ng masaktan muli ang puso ko

Ngunit nang ikaw ay makilala
Biglang nagbago ang nadarama

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo

Muli ay aking nadama
Kung paano ang umibig
Masakit man ang nakaraa'y nalimot na
Ang tulad mo'y naiiba
At sayo lamang nakita
Ang tunay na pag-ibig na'king hinahanap

Buti na lang ikaw ay nakilala
Binago mo ang nadarama

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo
Ako'y di na muling mag-iisa
Ikaw na nga ang hinihintay ng puso ko

Para sa'yo
Ako'y iibig pang muli
Dahil sa'yo
Ako'y iibig nang muli
Ang aking puso'y
Pag-ingatan mo
Dahil sa ito'y muling magmamahal sa'yo
Para lang sa'yo
Ako'y iibig pang muli
Para lang sa'yo
"
