Song,Artist,Album,Lyrics
"""It Wasn't Enough""",Rachelle Ann Go,No Album,"

We've been through a lot you and I
All in the name of love
Instead of finding paradise
It's been a game of push and shove
Sometimes in the morning we seem to get along so well
But by the night,I wonder if you're friend or foe
Coz I can't really tell
And I'm askin' myself what did I forget
Where did I go wrong?
I'm not short on my faith but I' tellin' you
This has gone on for so long

It wasn' t enough to believe in you,with everythin' I had
It wasn't enough,though whether rain or shine
I was here through good and the bad
I can't carry all the load this way
I can't keep us in love alone
There's gotta be more than me I gave it all
It wasn't enough
"
"""Pag-Ibig Na Kaya""",Rachelle Ann Go,No Album,"

[Rachelle:]
'di na maalala
pa'no nagsimula
Ikaw ang laging nasa isip ko bawat araw,
laging ikaw, laging nakita                                         
Ano ba ang nadarama ko tuwing ikaw ay kasama

[Christian:]
Ganyan din ang nadarama ko
Tuwing ika'y lalapit sa akin
Ako'y parang natutulala
'di ko malaman ang sasabihin ko

[Rachelle & Christian:]
Pag-ibig na kaya?
Pareho ang nadarama
Ito ba ang simula?
'di na mapipigilan
Pag-ibig na ito
Sana'y 'di matapos ang nadaramang ito

[Christian:]
Pag-ibig na kaya ito
[Rachelle:]
(Pag-ibig na kaya ito)

[Rachelle & Christian:]
Pagkat nararamdaman
Pag-ibig ating natagpuan

[Rachelle:]
Malalaman mo lamang
ang nararamdaman
Kung ako ay magiging ikaw
damdamin nati'y magsama

[Christian:]
Laman ng puso ko'y ganyan din
ikaw ay narito na sa akin
'di ko hahayaang mawalay

[Rachelle & Christian:]
Dito ka sa aking piling
Pag-ibig na kaya?
Pareho and nadarama
Ito ba ang simula?
'di na mapipigilan
Pag-ibig na ito
Sana'y 'di matapos ang nadaramang ito

[Christian:]
Pag-ibig na kaya ito
[Rachelle:]
(Pag-ibig na kaya ito)

[Rachelle & Christian:]
Pagkat nararamdaman
Pag-ibig natagpuan

[Christian:]
Gagawin lahat (gagawin lahat)
Upang 'di magkalayo (upang 'di magkalayo)
Dito lang ako

[Rachelle & Christian:]
'di kita iiwan

[Christian:]
Kahit sandali 'di ko papayagan

[Rachelle & Christian:]
Mawalay ka sa akin

[Rachelle & Christian:]
Pag-ibig na kaya?
Pareho and nadarama
Ito ba ang simula?
'di na mapipigilan
Pag-ibig na ito
Sana'y 'di matapos ang nadaramang ito

[Christian:]
Pag-ibig na kaya ito
[Rachelle:]
(Pag-ibig na kaya ito)

[Rachelle & Christian:]
Pagkat nararamdaman
Pag-ibig ating natagpuan
"
"""The Search Is Over""",Rachelle Ann Go,No Album,"

How can I convince you
What you see is real
Who am I to blame you
For doubting what you feel

I was always reachin'
You were just a boy
I knew I took for granted
The friend I have in you

I was living for a dream
Loving for a moment
Taking on the world
That was just my style
Now I look into your eyes
I can see forever
The search is over
You were with me all the while

Can we last forever
We'll we fall apart
At times it's so confusing
The questions of the haert

So if you ever loved me
And patiently you'd wait
Till I came to my senses
Through some miracle of faith

I was living for a dream
Loving for a moment
Taking on the world
That was just my style

Now I look into your eyes
I can see forever
The search is over
You were with me all the while

Now the miles stretch out behind me
Loves that I have lost
Broken hearts lie victims of the game
Then good luck
It finally stuck like lightning from the blue
Every highway's leading me back to you

Now at last I hold you
Now all is said and done
The search has come full circle
Our destinies are one

So if you ever loved me
Show me that you gave a damn 
You'll know for certain
The girl I really am

I was living for a dream
Loving for a moment
Taking on the world
That was just my style
When I touched your hand
I could hear you whisper
The search is over
Love was right before my eyes
"
"""Wagas""",Rachelle Ann Go,No Album,"

Magkaibang mundo
Ika'y naroon, ako'y narito
Ngunit sa isang banda tayo'y nagkatagpo

Mga panahon minsa'y matamis, minsa'y mapait
Kahit gano'n man kasakit, walang kapalit

Wagas ang kwento ng ating pag-ibig
'Di mo akalain sa ganito aabutin
Wagas kailanman ay 'di magbabago
Habang buhay kitang pagsisilbihan
Habang buhay kitang aalagaan
Ang nagmamahalan ng tunay ay siyang wagas

Paano kung ika'y mawala sa piling ko
Marahil 'di ko na alam kung pa'no pa kikilos ang mundong ito

Pana-panahon minsa'y sisikat ang araw bumuhos man ang ulan
Hawakan mo na lang ang aking kamay

Wagas ang kwento ng ating pag-ibig
'Di mo akalain sa ganito aabutin
Wagas kailanman ay 'di magbabago
Habang buhay kitang pagsisilbihan
Habang buhay kitang aalagaan
Ang nagmamahalan ng tunay ay siyang wagas
"
"""Ngiti""",Ronnie Liang,"""Ang Aking Awitin""","

Minamasdan kita
Nang hindi mo alam
Pinapangarap kong ikaw ay akin
Mapupulang labi
At matinkad mong ngiti
Umaabot hanggang sa langit

Huwag ka lang titingin sa akin
At baka matunaw ang puso kong sabik

Sa iyong ngiti ako'y nahuhumaling
At sa tuwing ikaw ay gagalaw
Ang mundo ko'y tumitigil
Para lang sayo
Ang awit ng aking puso
Sana'y mapansin mo rin
Ang lihim kong pagtingin

Minamahal kita ng di mo alam
Huwag ka sanang magagalit
Tinamaan yata talaga ang aking puso
Na dati akala ko'y manhid

Hindi pa rin makalapit
Inuunahan ng kaba sa aking dibdib

Sa iyong ngiti ako'y nahuhumaling
At sa tuwing ikaw ay lalapit
Ang mundo ko'y tumitigil
Ang pangalan mo sinisigaw ng puso
Sana'y madama mo rin
Ang lihim kong pagtingin

Sa iyong ngiti ako'y nahuhumaling
(Sa iyong ngiti)
Sa tuwing ikaw ay gagalaw
Ang mundo ko'y tumitigil
Para lang sa'yo...
(Para lang sa'yo ang awit ng aking puso)
Sana ay mapansin mo rin...
Ang lihim kong pagtingin
Sa iyong ngiti...
"
"""Sa'yo Lamang""",Ronnie Liang,"""Ang Aking Awitin""","

Mula nang makilala may iba ng nadama
Bakit kaya hanap ka na nitong puso ko
At ngayon lang naman unang nakita
Tamis ng samahan nating dalawa

Sa'yo ko lang nakikita
Sa'yo ko lang naramdaman
Sa'yo ko lang isisigaw
Laman ng puso ko'y laging ikaw

Ibang-iba ka sa lahat
Wala kang katulad
Asahan mo na lagi akong maghihintay
At ngayon lang naman unang nakita
Tamis ng samahan nating dalawa

Sa'yo ko lang nakikita
Sa'yo ko lang naramdaman
Sa'yo ko lang isisigaw
Laman ng puso ko'y laging ikaw

Sa bawat sandali na makapiling ka, sinta
Tibok ng puso ay may ngiti

Sa'yo ko lang nakikita
Sa'yo ko lang naramdaman
Sayo ko lang isisigaw
Laman ng puso ko'y laging ikaw
Laman ng puso ko'y laging ikaw
"
"""Ikaw""",Ronnie Liang,"""Ang Aking Awitin""","

Nag-iisa kanina pa, 'di mapakali
Ang araw kulang kapag wala sa'yong tabi

Hinahanap iyong tinig iyong ngiti mga titig
Tanging kailangan ko ay iyong pag ibig
Ikaw tanging sa isip ko laman ng puso ko
Ikaw lang ang inibig ko ng ganito
Ulit-ulitin ko wala ng iba kundi ikaw

Kung darating ang bukas na ika'y wala na
Hindi ko alam kong makakaya ko pa

Hinahanap iyong tinig iyong ngiti mga titig
Tanging kailangan ko ay iyong pag ibig
Ikaw tanging sa isip ko laman ng puso ko
Ikaw lang ang inibig ko ng ganito
Ulit-ulitin ko wala ng iba kundi ikaw

Ligaya ko sa piling mo dinggin mo ang pagsamo ko
Sa buhay kong ito ay mayroong nag iisang ikaw

Ikaw tanging sa isip ko laman ng puso ko
Ikaw lang ang inibig ko nang ganito
Ulit-ulitin ko wala ng iba
(Wala nang iba) kung 'di ikaw
"
"""Gusto Kita""",Ronnie Liang,"""Ang Aking Awitin""","

Gusto kita
Sa puso ko'y ikaw lang ang mahalaga
Pilitin mang limutin ka ay hindi ko magagawa
Parang alipin mo ang isip at
Damdamin ko

Gusto kita
Pagkat ang kilos mo'y
Sadyang ibang-iba
Mahinhin at malambing pa
Kataingang di mo sadya
Pag-ibig kong ito'y hindi na
Magbabago pa

Kahit sabihin na mali ako
Alipin mo o bihag mo ako'y iyong-iyo
Kung pag-ibig lang ang pag-uusapan
Di ko na ililihim pa
Ang damdamin ko sa'yo
Sa akin ay gusto kita
Kahit sabihin na mali ako
Alipin mo o bihag mo ako'y iyong-iyo
Kung pag-ibig lang ang pag-uusapan
Di ko na ililihim pa
Ang damdamin ko sa'yo
Sa akin ay gusto kita

Gusto kita, gusto Kita
Pagkat ang kilos mo'y
Sadyang ibang-iba
Mahinhin at malambing pa
Kataingang di mo sadya
Pag-ibig kong ito'y hindi na

Magbabago pa
Kahit sabihin na mali ako
Alipin mo o bihag mo ako'y iyong-iyo
Kung pag-ibig lang ang pag-uusapan
Di ko na ililihim pa
Ang damdamin ko sa 'yo

Sa akin ay gusto kita
Kahit sabihin na mali ako
Alipin mo o bihag mo ako'y iyong-iyo
Kung pag-ibig lang ang pag-uusapan
Di ko na ililihim pa
Ang damdamin ko sa'yo
Sa akin ay gusto kita
Gusto kita
"
"""Saan Darating Ang Umaga""",Ronnie Liang,"""Ang Aking Awitin""","

Bakit pa pinagtagpo?
Pala'y maglalayo
Tayo sa ating buhay
Ang araw na kay ganda
Ba't ng lumisan ka
Ay nagdilim ang kulay

Ang umaga'y nagtampo
Ano't kasama mo
Luha ang tanging iwan
Kung sya may magbabalik
Ako'y nananabik
Kung kailan at saan

Darating ba siyang kasama ka?
Masasalubong man lang ba kita?
Subalit ako'y magaalala
Kung ako ay mahal mo pa

Kahit pa anong hadlang
Mananatili kang mahal sa aking buhay
May umaga man pala
Kung di ka nya dala
Ito'y walang buhay

Subalit ako'y mag-aalala
Kung ako ay mahal mo pa
Kahit pa anong hadlang
Mananatili kang mahal sa aking buhay
May umaga man pala
Kung 'di ka niya dala
Ito'y walang buhay
"
"""Kaibigan Mo""",Ronnie Liang,"""Ang Aking Awitin""","

Sa iyo ko naramdaman
Ang tunay na ligaya
Kapag kita'y kasama
Limot na ang problema
Sana'y wag ng naglaho pa
Pagtinginan natin kay ganda

Oh pangako ko sa iyo
Indi kita iiwan
Iyong pagkatandaan
Asahan mo ako
Ako ang kaibigan
Ako ang kaibigan mo

Sa lungkot at kasiyahan
Kita'y maaasahan
Bumagyo at umaraw man
Samahan laging nanjan
"
"""Nais Ko""",Ronnie Liang,"""Ang Aking Awitin""","

Nais kong lumipad
Nais ko ring maagos ng alon saan man mapadpad
Kahit na isdang mumuntiin, hangari'y lumangoy nang lumangoy
Nais kong lumangoy

Nais kong malibot ang mundo sa kanyang kasuluk-sulukan
Nais kong makita ang paligid kong puno ng kagandahan
Nais kong makadama ng kakaibang damdamin kahit minsan man lang
Habang ako ay may buhay, wala nang hangarin pang tunay
Nais ko... nais ko... nais ko

Nais kong maulit muli ang buhay
Kung may pagkakataon upang mamalas
Ang mga bagay-bagay na 'di ko natanto sa aking buhay
Nais kong lumipad
"
"""Minsan""",Ronnie Liang,"""Ang Aking Awitin""","

Akala ko'y madali lang na malimutan ko
Ang ating pinag daanan pati pag-ibig mo
Gnunit ako'y nagkamali sa aking maling akala (maling akala)
Ako'y lubusang nagsisisi dahil wala kana (dahil wala kana)
Dito sa piling ko

Minsan bigla nalang akong natutulala (minsan)
Dahil sa kakaisip sa iyo unti-unting nanghihina (ng hihina)
Minsan ay pinipigil kong mapaluha (minsan)
Dahil ako'y nagdurusa at nag-iisa (nag-iisa)

Akala ko ang sagot ay pagimik-gimik lang
Kasama ang buong barkada sigurado'y limot kana (kasama ang buong barkada sigurado'y limot kana)
Ngunit ako'y nagkamali sa aking maling akala
Pagkat ikaw parin ang nandito sa loob ng puso ko
Na laging nagdurugo (na lagging nagdurugo)

Minsan bigla nalang akong natutulala (minsan)
Dahil sa kakaisip sa iyo unti-unting nanghihina (ng hihina)
Minsan ay pinipigil kong mapaluha (minsan)
Dahil ako'y nagdurusa at nag-iisa (nag-iisa)

Kailan kaya matatapos itong pagdurusa
Na aking nadarama (na aking nadarama)

Minsan bigla nalang akong natutulala (minsan)
Dahil sa kakaisip sa iyo unti-unting nanghihina (ng hihina)
Minsan ay pinipigil kong mapaluha (minsan)
Dahil ako'y nagluluksa lagi nalang nag-iisa (nag-iisa)
Minsan bigla nalang akong natutulala (minsan)
Dahil sa kakaisip sa iyo unti-unting nanghihina
Hanggang kailan magdurusa bahala na (magdurusa)
Minsan napapaluha
"
"""Ang Aking Awitin""",Ronnie Liang,"""Ang Aking Awitin""","

Bakit di ko maamin sa iyo
Tunay na awitin ng loob ko
Di ko nais mabuhay pa nang wala sa piling mo
Ngunit di ko pa rin maamin sa iyo

Di malaman ang sasabihin pag kaharap ka
Ngunit nililingon naman pag dumaraan na
Oh ang laking pagkakamali kung di niya malalaman (di niya malaman)
Kaya sa awitin kong ito 'padarama

La la la oh
La la la
Sa awitin kong ito
'Padarama (oh)

Kung ako'y lumipas at limot na
Oh ang awitin kong ito'y alaala pa
Awitin ng damdamin ko sayo maiiwan
Sa pagbulong ng hangin ng nakaraan (sa pagbulong ng hangin ng nakaraan)
Oh sa pagbulong ng hangin ng nakaraan (sa pagbulong ng hangin)

La la la
La la la
Sa awitin kong ito
'Padarama ('padarama)
La la la oh
La la la
Sa awitin kong ito
'Padarama
"
"""Nag-Iisang Ikaw""",Ronnie Liang,"""Ang Aking Awitin""","

Araw araw nalang ay nag hihintay sayo
Nananabik na mahagkan at mayakap ka
Iniwan mong alala ang syang lagi kong kasama
Bakit kapag wala ka sadya bang kulang pa

Bakit kaya ganon ang syang nadarama
Sa bawat sandali hanap ka ng aking mata
Marahil ay ikaw na nga sa aking puso ang ligaya
Dahil sayo akoy wala ng hahanapin pa

Ikaw ang pag ibig ko ang tawag ng damdamin
Ang mabuhay ng wala ka ay hindi sapat
Dahil kailangan ko ay laging ikaw
Nasa twina natatanaw
Sa aking pusoy may tinatatangi
Ang nag iisang ikaw

Bakit kaya ganon ang syang nadarama
Sa bawat sandali hanap ka ng aking mata
Marahil ay ikaw na nga sa aking puso ang ligaya
Dahil sayo akoy wala ng hahanapin pa

Ikaw ang pag ibig ko ang tawag ng damdamin
Ang mabuhay ng wala ka ay hindi sapat
Dahil kailangan ko ay laging ikaw
Nasa twina natatanaw
Sa aking pusoy may tinatatangi
Ang nag iisang ikaw

Kahit na anong mangyari mag mamahal pa rin sayo
At ang lagi kong iisipin mahal mo rin ako

Ikaw ang pag ibig ko ang tawag ng damdamin
Ang mabuhay ng wala ka ay hindi sapat
Dahil kailangan ko ay laging ikaw
Nasa twina natatanaw
Sa aking pusoy may tinatatangi
Ang nag iisang ikaw

Ang nag iisang ikaw
"
"""Kung Ako'y Uuwi""",Ronnie Liang,"""Ang Aking Awitin""","

Habang tumatagal ako ay na totoo
Kahit na anong sulok ng mundo'y tinutungo
Sa ibayong dagat ako'y pilit naghahanap
Ng bagong buhay ng kapalaran

At kung ako ay uuwi sayo pabalik sa puso mo
Isipin mong hindi magbabago mga yakap ko sayo

At sa pagtulog ko
Panaginip ay ikaw
Tanging kasama ko mga alala mo
Kamusta na kayong lahat sana ay ayos lang
Sandali nalang malapit makita

At kung ako ay uuwi sayo pabalik sa puso mo
Isipin mong hindi magbabago mga yakap ko sayo

At kung ako ay uuwi sayo pabalik sa bayan ko
Isipin mong hindi magbabago ang pangako ko sayo

At kahit ano pa sabihin ng marami
Walang makaka alis ng tunay na pagmamahalan
Sa bayan kong sinilangan

At kung ako ay uuwi sayo pabalik sa puso mo
Isipin mong hindi magbabago mga yakap ko sayo

At kung ako ay uuwi sayo pabalik sa bayan ko
Isipin mong hindi magbabago ang pangako ko sayo

(Kung ako ay uuwi) pabalik sa puso mo
Hindi magbabago mga yakap ko sayo
"
"""Walang Iba""",Ronnie Liang,"""Ang Aking Awitin""","

Bawat umagang dumarating
Pag ibig moy hihintayin
Bawat gabiy panalangin
Puso ko'y yong linisin

Bawat kislap ng mga bituin
At bawat ihip ng hangin
Pangarap ko ay ikaw ang kapiling

Walang ibang mas mamahalin
Bulong ng puso'y sanay mapansin
Walang iba na akong hiling
Kundi sana sana sana ako'y dinggin

Sa bawat ikot ng aking mundo
Puso ko'y nagsusumamo
Isang sulyap ang hinihiling sayo
Puso ko'y lumulukso

Bawat kislap ng mga bituin
At bawat ihip ng hangin
Pangarap ko ay ikaw ang kapiling

Walang ibang mas mamahalin
Bulong ng puso'y sanay mapansin
Walang iba na akong hiling
Kundi sana sana sana ako'y dinggin

Walang ibang mas mamahalin
Bulong ng puso'y sanay mapansin
Walang iba na akong hiling
Kundi sana sana sana ako'y dinggin

Walang ibang hiling
Kundi sana sana sana akoy dinggin
Ohh woohoo
Walang iba
"
"""Ngiti (Acoustic)""",Ronnie Liang,"""Ang Aking Awitin""","

Minamasdan kita nang hindi mo alam
Pinapangarap kong ikaw ay akin
Mapupulang labi at matingkad mong ngiti
Umaabot hanggang sa langit

Huwag ka lang titingin sa'kin
At baka matunaw ang puso kong sabik

Sa iyong ngiti ako'y nahuhumaling
At sa tuwing ikaw ay gagalaw ang mundo ko'y tumitigil
Para lang sa'yo ang awit ng aking puso
Sana'y mapansin mo rin ang lihim kong pagtingin

Minamahal kita nang 'di mo alam
'Wag ka sanang magagalit
Tinamaan yata talaga ang aking puso
Na dati akala ko'y manhid

Hindi pa rin makalapit
Inuunahan ng kaba sa aking dibdib

Sa iyong ngiti ako'y nahuhumaling
At sa tuwing ikaw ay lalapit ang mundo ko'y tumitigil
Ang pangalan mo sinisigaw ng puso
Sana'y madama mo rin ang lihim kong pagtingin

Sa iyong ngiti ako'y nahuhumaling (Sa iyong ngiti)
Sa tuwing ikaw ay gagalaw ang mundo ko'y tumitigil
Para lang sa'yo (Para lang sa'yo), ang awit ng aking puso
Sana ay mapansin mo rin ang lihim kong pagtingin
Sa iyong ngiti
"
"""Ligaya""",Ronnie Liang,"""12""","

Ilang awit ba ang aawitin, O giliw ko
Ilang ulit pa ba ang uulitin, O giliw ko
Tatlong oras na akong nagpapacute sa'yo
Di mo man lang napapansin ang bagong t-shirt ko

Ilang isaw pa ba ang kakainin ko, O giliw ko
Ilang tansan pa ba ang iipunin, O giliw ko
Gagawin ko ang lahat pati ang thesis mo
Wag mo lang ipagkait ang hinahanap ko

Sagutin mo lang ako
Aking sinta'y walang humpay na ligaya
At asahang iibigan ka
Sa tanghali, sa gabi at umaga
Wag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Na tayo'y mabubuhay ng tahimik at buong ligaya

Ilang ahit pa ba ang aahitin, O giliw ko
Ilang hirit pa ba ang hihiritin, O giliw ko
Di naman ako manyakis tulad ng iba
Pinapangako ko sa'yo na igagalang ka

Sagutin mo lang ako
Aking sinta'y walang humpay na ligaya
At asahang iibigin ka
Sa tanghali, sa gabi at umaga
Wag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Na tayo'y mabubuhay na tahimik at buong ligaya

Aasahang iibigin ka
Sa tanghali, sa gabi at umaga
Wag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Na tayo'y mabubuhay na tahimik at buong ligaya

Aasahang iibigin ka
Sa tanghali, sa gabi at umaga
Wag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Na tayo'y mabubuhay na tahimik at buong ligaya
"
"""Pakisabi Na Lang""",Ronnie Liang,"""12""","

Nais kong malaman niya
Nagmamahal ako
Yan lang ang nag-iisang pangarap ko

Gusto ko mang sabihin
Hindi ko kayang simulan
Pag nagkita kayo
Pakisabi na lang

Pakisabi na lang na mahal ko siya
Di na baleng may mahal siyang iba
Pakisabing wag siyang mag-alala
Di ako umaasa
Alam kong ito'y malabo
Di ko na mababago
Ganun pa man, pakisabi na lang

Sana ay malaman niya masaya na rin ako
Kahit na nasasaktan ang puso ko

Wala na akong maisip
Na madali pang paraan
Pag nagkita kayo
Pakisabi na lang

Pakisabi na lang na mahal ko siya
Di na baleng may mahal siyang iba
Pakisabing wag siyang mag-alala
Di ako umaasa
Alam kong ito'y malabo
Di ko na mababago
Ganun pa man, pakisabi na lang

Pakisabi na lang
Pwede ba?
Pakisabi na lang na mahal ko siya
Di na baleng may mahal siyang iba
Pakisabing wag siyang mag-alala
Di ako umaasa
Alam kong ito'y malabo
Di ko na mababago
Ganun pa man, pakisabi na lang

Pakisabing wag siyang mag-alala
Di ako umaasa
Alam kong ito'y malabo
Di ko na mababago
Ganun pa man, pakisabi mahal ko siya
Pakisabi na lang
"
"""Para Sa Kapayapaan""",Ronnie Liang,"""Para Sa Kapayapaan""","

Pangarap kong abutin
Ang matayog na bituin
Magbibigay ng liwanag
Sa landas mong tatahakin

Kapayapaan ang asam
Para sa inang bayan

Sundalo mo kami
Para sa kapayapaan
Para sa kinabukasan
Sundalo mo kami
Bayani ng bawat tao
Baluti ng Pilipino

Maglilingkod sa bayan
Dala ang pagbabago
Ano mang hirap susuungin
Maligtas ang aking lahi
Buhay man ang kapalit

Kapayapaan ang asam
Para sa inang bayan

Sundalo mo kami
Para sa kapayapaan
Para sa kinabukasan
Sundalo mo kami
Bayani ng bawat tao
Baluti ng Pilipino

Sundalo mo kami
Para sa kapayapaan
Para sa kinabukasan
Sundalo mo kami
Bayani ng bawat tao
Baluti ng Pilipino
Sundalo mo kami
Para sa kapayapaan
Para sa kinabukasan
Sundalo mo kami
Bayani ng bawat tao
Baluti ng Pilipino
"
"""Pusong Pilipino""",Ronnie Liang,"""Para Sa Kapayapaan""","

Kahit mahirap ang buhay
Hindi magdadalawang-isip na tumulong sa kapwa
At kahit na
Ano mang pagsubok
Handa pa ring tumulong
Pusong Pilipino ito

Kami'y nakahanda sa lahat ng sakuna
Kami' nakahandang tumulong ooohhh

Para sa bayan iaalay aming buhay
Kabayanihan ang kulay ng aming dugo
Sapagkat kapayapaan sa puso'y nais makamit
Sana'y wala g terorismo at ang kumakalat na sakit
Wooah wooah

Kami ang sundalo g kabayanihan
Gagampanan tungkulin para sa bayan
Isasakripisyo ang pamilya para sa
Tungkulin
Lahat-lahat ay gagawin

Kami'y nakahanda sa lahat ng sakuna
Kami' y nakahandang tumulong ooohhh

Para sa bayan iaalay aming buhay
Kabayanihan ang kulay ng aming dugo
Sapagkat kapayapaan sa puso'y nais makamit
Sana'y wala ng terorismo at ang kumakalat na sakit

Kahit maraming panganib nakahanda
Kami an sundalo ng kabayanihan
Hinding-hindi susuko, hinding-hindi patatalo
Kami ang sundalo ng kabayanihan

Para sa bayan iaalay aming buhay
Kabayanihan ang kulay ng aming dugo
Sapagkat kapayapaan sa puso'y nais makamit
Sana'y wala g terorismo at ang kumakalat na sakit

Ohh ohh oh ohh Sundalo ng kabayanihan
Ohh ohh oh ohh Sundalo ng kabayanihan
Ohh ohh oh ohh Sundalo ng kabayanihan
Sundalo g kabayanihan
"
"""We Strike""",Ronnie Liang,"""Para Sa Kapayapaan""","

Sa kaguluhang hindi matapos
Dugo at pawis ang inalay mo
Likas na tapang ang dumadaloy
Handang
Magsilbi buhay
Man ang
Kapalit

Kabayanihan mo mula noon
Itutuloy bukas ngayon
Maging sino man ang katunggali
Lalaban pa rin

We strike!
Laban para sa bayan
Laban kapalit man ay aming kamatayan
We strike!
Puso ang puhunan
Tibay ng samahan
Pangakong walang iwanan
We strike!

Ika'y bayaning naninindigan
Handang lumaban para sa kapayapaan
Sang bandila't isang bansa
Ikaw ang daan sa pagkakaisa

Kabayanihan mo mula noon
Itutuloy bukas ngayon
Maging sino man ang katunggali
Lalaban pa rin

We strike!
Laban para sa bayan
Laban kapalit man ay aming kamatayan
We strike!
Puso ang puhunan
Tibay ng samahan
Pangakong walang iwanan
We strike!

Kabayanihan mo mula noon
Itutuloy bukas ngayon
Maging sino man ang katunggali
Lalaban pa rin

We strike!
Laban para sa bayan
Laban kapalit man ay aming kamatayan
We strike!
Puso ang puhunan
Tibay ng samahan
Pangakong walang iwanan

We strike!
Laban para sa bayan
Laban kapalit man ay aming kamatayan
We strike!
Puso ang puhunan
Tibay ng samahan
Pangakong walang iwanan
We strike!
"
"""Para Sa Bayan Natin""",Ronnie Liang,"""Para Sa Kapayapaan""","

Sa isang saganang bayan sa Silangan
Kalungkuta'y nararanasan
Pag patak ng luha'y di mapigilan
Dahil sa pag subok na pinag daraanan
Oh bayan ko, kapwa Pilipino
Kami' ybandito para sa inyo
O bayan ko iaalay ang aking puso
Kami ang lalaban para sa inyo

Sundalo kami' y tawagin
Panganib ay susuungin
Kahit na sa alanganin
Itataya ang buhay para sa bayan natin

Bawat unos na nararanasan
Wag patitinag ating kababayan
Pamilya mo ay nasa 'yong mga kamay
Kaming sundalo ang kaagapay
May sundalo na maaasahan
Sa pagtulong para sa bayan
Ang Diyos ay aming sandigan
Para sa bayan at mamamavan

Mga nag buwis ng buhay
Para sa ating bayan
Kaligtasan, kapayapaan para sa ating lahat

Sundalo kami' y tawagin
Panganib ay susuungin
Kahit na sa alanganin
Itataya ang buhay para sa bayan natin
Laalay ang buhay para sa bayan natin
"
"""Ako'y Sundalo""",Ronnie Liang,"""Para Sa Kapayapaan""","

Matapang, magiting, dakila ang adhikain
Hindi makasarili, huwaran, natatangi
Mandirigmang may puso at tapat
Makabagong bayaning tinitingala

Iniiwan ang pamilya sa ngalan ng tungkulin
Tinitiis ang pagod, hirap at gutom
Dalangin kay Bathala ay laging gabayan
Bigyan ng lakas upang harapin ang bukas

Whoooo akoy sundalong
Nagdarasal at naghahangad ng kapayapaan
Whoooo makakatulog ka
Ng tahimik at mahimbing dahil akoy nagbabantay

Sa gitna ng pandemya o anumang sakuna
Giyera, lindol, bagyo o bumaha
Laging nakahandang tumulong sa kapwa
Lalaban, susulong, kahit anong hamon

Iniiwan ang pamilya sa ngalan ng tungkulin
Tinitiis ang pagod, hirap at gutom
Dalangin kay Bathala ay laging gabayan
Bigyan ng lakas sa pakikipaglaban

Whoooo akoy sundalong
Nagdarasal at naghahangad ng kapayapaan
Whoooo makakatulog ka
Ng tahimik at mahimbing dahil akoy nagbabantay

Whoooo akoy sundalong
Nagdarasal at naghahangad ng kapayapaan
Whoooo makakatulog ka
Ng tahimik at mahimbing dahil akoy nagbabantay
"
"""Kasangga Ng Kapayapaan""",Ronnie Liang,"""Para Sa Kapayapaan""","

Ipinanganak sa perlas ng silangan
Lumaking marangal at mabuting mamamayan
Nagnanais maging kasangga ng inang bayan
Inaasam kapayapaan, kaunlaran magandang kinabukasan

Lahat kaya namin gawin
Basta't ninanais ng aming puso't isipan
Tanggap ang hirap ng tungkulin
Tanggap ang buhay kawal

Natutunan ang lahat ng kakayahan
Para mapagtagumpayan ang anumang digmaan

Kasangga
Ng kapayapaan
Hindi susuko
Handang lumaban
Kasangga
Ng kapayapaan
Mahal namin ang aming bayan ipagtatangol ang mamamayan
Kasangga ng kapayapaan
Handang iaalay ang buhay para sa bayan

Tanging sandata at dasal
Ang siyang pinanghahawakan
Ng sang kawal pilipino
Na may pagmamahal
Para sa bayan

Kasangga
Ng kapayapaan
Hindi susuko
Handang lumaban
Kasangga
Ng kapayapaan
Mahal namin ang aming bayan ipagtatangol ang mamamayan
Kasangga ng kapayapaan
Handang iaalay ang buhay para sa bayan

Kasangga
"
