Song,Artist,Album,Lyrics
"""Our Night""",Billy Crawford,"""Billy Crawford""","

I started dreaming of you, long before I ever met you 
And now you're in my room 
I'm so afraid, so scared of you 
I'm gonna meet you at the door with a rose, and you know that 
I've been praying all my life for this special night 

I want just the right light 
Before I hold you tight 
Because this is our night 
I just want to cry 
I'm on a natural high 
'Cause I think you you love me too 
I think you love me too 

Do you have any idea, how many years 
I've been looking for you? 
And here you are in my room, I'm losing control 
I won't rush you 
I'm gonna meet you at the door with a rose 
God knows that I've been waiting 
All my life for this special night 

I want just the right light 
Before I hold you tight 
Because this is our night 
I just want to cry 
I'm on a natural high 
'Cause I think you you love me too 

I want just the right light 
Before I hold you tight 
Because this is our night 
I just want to cry 
I'm on a natural high 
'Cause I think you you love me too 
Yes I think you love me too 

I'm gonna meet you at the door with a rose, and you know that 
I've been praying all my life for this special night 

I want just the right light 
Before I hold you tight 
Because this is our night 
I just want to cry 
I'm on a natural high 
'Cause I think you you love me too 

I want just the right light 
Before I hold you tight 
Because this is our night 
I just want to cry 
I'm on a natural high 
'Cause I think you you love me too 
I think you love me too
"
"""You Got It""",Billy Crawford,"""Billy Crawford""","

Yeah

You don't wanna wake up
In the morning
You don't wanna be singin'
That same old song
So you gotta stand up
You have to time in right
Things get easier when you
Spread your wings and

You want it
You need it
You crave it
Believe it
You got it
You want it
You need it
You crave it
Believe it
You got it

So you wanna be a star
Like in the movies
Everybody got dreams to satisfy
But you gotta be smart
And take your most free time
Never under estemate
Oh no

You want it
You need it
You crave it
Believe it
You got it
You want it
You need it
You crave it
Believe it
You got it

You want it
You need it
You crave it
Believe it
You got it
You want it
You need it
You crave it
Believe it
You got it

Everybody get a good vibration
It won't hurt if you try
Cause the ticket to your destination
Comes from deep inside

Yeah yeah yeah
Yeah yeah yeah

You want it
You need it
You crave it
Believe it
You got it
You want it
You need it
You crave it
Believe it
You got it
...
"
"""Como Te Llamas""",Billy Crawford,"""Billy Crawford""","

Como te llama?

Oh yeah
Ain't nothing much to do one Saturday afternoon
I'm sitting here on my stoop
Dreamion that rainy day away
Mamma said go to the store
And sure you heard that
And that's how it. it all began

I was walking down the street
Someone slammed into me
Spilling all of my groceries
I was mad, so mad

I was going through the day
Tell them to get out the way

I looked up and saw the most lovely eyes
And all I could say was

Come te llama you beautiful thing
That smile on your lips makes my heart sing
Como te llama those beautiful eyes
They were quite a surprise, yeah
Whoa

She was a sexy girl
She totally ruled my world
I've never seen anyone pick up glass so much fast

And sugar when you said
Hey billy, how's your music go?
I see no need how'd she know my name?

She aid that she was ew in town
I said that I'd show her around
I knew it was my lucky day
I knew, I knew, oh

My mom shouted out
Billy get back in the house
I wanted to run
Far, far, away
All I could say was

Come te llama you beautiful thing
That smile on your lips makes my heart sing
Como te llama those beautiful eyes
They were quite a surprise, yeah
Whoa

Whatch doin' girl?
What up
I wanna be with you
Yeah, come with me tonight
I'll make it all right, yeah
See the sun, the moon, the stars
Uh
1, 2, 3, 4
Ooh
Make it dirty now
Make it dirty now

Come te llama you beautiful thing
That smile on your lips makes my heart sing
Como te llama those beautiful eyes
They were quite a surprise, yeah
Whoa

Come te llama you beautiful thing
That smile on your lips makes my heart sing
Como te llama those beautiful eyes
They were quite a surprise, yeah
Whoa...
"
"""Come Into My Life""",Billy Crawford,"""Billy Crawford""","

Baby I need you
Come into my life
Uh uh yeah
Yeah uh uh yeah

In my heart tonight
Get down in my soul
I'm losing my senses
I'm in for the count
So out of control
And I can't surrender

I'm goin' crazy
I might be a fool
But there's no way out
I just gotta be with you

Come into my life
Can't you understand
We belong together
Come into my life
Get closer again
Our love should be forever

I stay by the phone
No use to pretend
I'm still waiting for you to call
Stop bein' alone
Must come to an end
Do you feel the same girl

Come into my life
Can't you understand
We belong together
Come into my life
Get closer again
Our love should be forever

Come into my life
Can't you understand
We belong together
Come into my life
Get closer again
Our love should be forever

I'm going crazy
I might be a fool
But there's no way out
I just gotta be with
Just gotta be with you

Come into my life
Can't you understand
Since you and I...
Let's get closer again

Come into my life
Can't you understand
We belong together
Come into my life
Get closer again
Our love should be forever
"
"""Never My Love""",Billy Crawford,"""Billy Crawford""","

Never my, never my love
Never my, never my love
Never my, never my love

You ask me if there'll come a time
When I'll go tired of you
Never my love, never my love
You wonder if this heart of mine
Will lose its desire for you
Never my love (never my love)
Never my love
What makes you think love will end
When you know that my whole life
Depends on you (on you)
You

You say you fear I'll change my mind
I won't require you
Never my love, never baby
Never my love
You wonder if this heart of mine
Is gonna lose its desire for you
Never my love, never my love
Never my love, never my love

How can you think love will end
When I've asked you to spend
Your whole life with me
(With me)

I can't stop thinking about my love
The kinda love I could never go tired of
Ooh I wanna tease you, I wanna squeeze you
I wanna love you, I never gonna stop it

Never my love, never my love
Never my love, never my love

How can you think love will end
When you know that
My whole life depends on you
(On you)

Never, never, never my love
Oh
Never my love, never my love
Never my love, never my love
Never my love, never my love...
"
"""Part Of Me""",Billy Crawford,"""Billy Crawford""","

I love you so much

A part of me wants
To take the world upon my shoulders
A part of me wants
To run around for four leaf clovers
How could it be
That I should want these totally different things?
You see a part of me that's safe from harm
Can hear a future calling far away
I'm trying to say
That a change is coming, we both know
And I don't know which way to go
Which way to go

A part of me is so in love
There's a fit between us like a glove
But we're so young with so much time
Waiting for tomorrow's rise
A part of me is so naive
I believe that we can stay this free
But deep inside I need to go
The world ahead is calling a part of me

Oh...

I remember
All about the joys and troubles we have been through
(A part of me) wants to stick around to mend those broken wounds
(We both know) even though we fight, we're running out of time
Time...
The world goes on and on, despite our cry
To stop a moment, once before we die
You can't deny
That the Earth is spinning round and round
And where she stops I will be found
I will be found

A part of me is so in love
There's a fit between us like a glove
But we're so young with so much time
Waiting for tomorrow's rise
A part of me is so naive
I believe that we can stay this free
But deep inside I need to go
The world ahead is calling a part of me

The Earth is spinning round and round and round
And where she stops I will be found, I will be found

I feel a change is coming, we both know
I don't know which way to go
Which way to go

A part of me is so in love
There's a fit between us like a glove
But we're so young with so much time
Waiting for tomorrow's rise
A part of me is so naive
I believe that we can stay this free
But deep inside I need to go
The world ahead is calling a part of me

But deep inside I need to go
The world ahead is calling a part of me

Oh...
"
"""Mary Lopez""",Billy Crawford,"""Billy Crawford""","

Yeah, ah, yeah
Been searching for a friend of mine
We used to hang out all the time
I called her up on the telephone
It was someone else's home

[?]
Like the sun, didn't rain
When she smiled that smile that moved you so
Dark and gloom
Gotta run from the pain
I whised she would have said good bye
I've been looking for a girl named Mary Lopez
I've been looking
I will search the world to fine you Mary Lopez
(Well well well, oho oh)

She's 5 foot 2 and what a smile
My Mary always dressed with style
Would you help me find her please
So I can have some live and peace

(Haven't seen her since she moved out of bay ridge)
Inside my heart is where you will always live
"
"""Friday""",Billy Crawford,"""Billy Crawford""","

Friday
(It's Friday)

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

Got a sad sad feeling, goin' down a lonely highway
Even though I live for Friday
When we will meet inside our secret hideaway
When I see you comin' in my direction
I just can't keep my hands off of you
Can't keep it together, ooh

What we gonna do, this love is true
We wanna be together but you're with some other guy

(You're with some other guy)

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

What we gonna do, this love is true
We wanna be together but you're with some other guy

(What are we gonna do?)

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

Got a bad bad feeling, that I can't go on this way
Still I can't hang till Friday
When I will hold you, love you, kiss you right away
When I see you, the feeling just takes me over
Can we keep seeing, believing, that we'll be together, ooh

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

(What are we gonna do?)

What we gonna do, this love is true
We wanna be together but you're with some other guy

(I need some help 'cause it's breakin' me down, baby)

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

Is it over?
Nah

Friday...

(I need some help 'cause it's breakin' me down, baby)

Friday...

What are we gonna do?
(What are we gonna do?)

Friday...

(I need some help 'cause it's breakin' me down, baby)

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

Can't wait another night
Tonight I wanna love you
I wanna love you

Can't wait another night
Tonight I wanna love you
I wanna love you

Friday...

What we gonna do, this love is true
We wanna be together but you're with some other guy

What we gonna do, I'm feeling you
We wanna be together but he's still a friend of mine
We're outta time

Friday...

What we gonna do this love is true
We wanna be together but you're with some other guy
(Can't wait another night)

What we gonna do I'm feeling you
(Tonight I wanna love you)
We wanna be together but he's still a friend of mine
(I wanna love you)
We're outta time

Friday...

What we gonna do, this love is true
We wanna be together but you're with some other guy
(Can't wait another night)

What we gonna do, I'm feeling you
(Tonight I wanna love you)
We wanna be together but he's still a friend of mine
(I wanna love you)
We're outta time

Friday...

What we gonna do, this love is true
We wanna be together but you're with some other guy
(Can't wait another night)
"
"""Tragedy""",Billy Crawford,"""Billy Crawford""","

Tommy's bus stop, Tommy's bus stop, too bad so sad
Tommy's bus stop, Tommy's bus stop, too bad so sad
Where I used to wait every day to see his little face, what a face
Where I used to wait every single day to see his face, what a face

You get a funky feeling, while watching me through the fence
You want to have my soul, and steal my confidence
I'm shooting hoops and that's no good, that's your worst enemy
You want to dim my dreams and capture me
I can shoot you, you won't die
I can drop you, you won't fall
I can smoke you, you won't crack
It's a tragedy, tragedy, yeah

As you turn away, we hear you cryin'
As you start to pray, we hear you call

I hear you call, yeah

And when you come into my room, you'll play my favorite beat
You'll make it so so cool, I won't feel the heat
And when I'm higher than the sky, you'll watch me crash and burn
Another victory, my tragedy
We can shoot you, you won't die
We can drop you, you won't fall
We can smoke you, you won't crack
We can quit you, you come back
We can hate you, you just laugh
Turn away but you still try
To destroy our precious life
It's a tragedy, tragedy, yeah

As you turn away, we hear you cryin'
As you start to pray, we hear you call
As you walk away, we hear you cryin'
Don't make our mistake, 'cause now we're gone

You're getting education you know that's killing me
You're reading books and shooting hoops, my two worst enemy's
If you ignore me I will dry up and I'll blow away
But I'll be back for you some other way
I see your little brother I'm gonna make him mine
I'm gonna kick his innocence and twist his mind
If you don't watch him closely I will sneak up on him
Nothing better than a young victim

As you turn away, we hear you cryin'
As you start to pray, we hear you call
As you walk away, we hear you cryin'
Don't make our mistake, 'cause now we're gone

As you turn away, we hear you cryin'
(We can shoot you, you won't die)
(We can drop you, you won't fall)
(We can smoke you, you won't crack)
(We can quit you, you come back)

As you start to pray, we hear you call
(We can hate you, you just laugh)
(Turn away but you still try)
(To destroy our precious life)

As you walk away, we hear you cryin'
(We can shoot you, you won't die)
(We can drop you, you won't fall)
(We can smoke you, you won't crack)
(We can quit you, you come back)

Don't make our mistake, 'cause now we're gone
(We can hate you, you just laugh)
(Turn away but you still try)
(To destroy our precious life)

As you turn away, we hear you crying
"
"""Party For 2""",Billy Crawford,"""Billy Crawford""","

Always thinkin' of you
I got a one track mind
And you're on it all the time
I really gotta get with you girl
There's a jam tonight
And you're the one who rocks my world
I hope you show
'Cause then you'll know
How far I'll go, baby won't you

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2

Always thinkin' about you
And my one track mind
Is always on rewind to
Back when I last saw you girl
You said to me, baby you'd be free tonight
I hope you show
'Cause then you'll know
How far I'll go, baby won't you

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2

You are the one I've always wanted
Just to spend some time alone with
Come and be with me tonight
I, I'll wrap myself around you
There's nothing that I won't do
If you come with me tonight, yeah

Come on in, right this way
There's a party
It's a party for 2
Come on in, right this way
There's a party
It's a party for 2

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2

Come on in, right this way
Let's get our party goin'
Check the list, at my door
There's only one name on it
I will play through the night
I'll be your private DJ
It's a party for 2
"
"""Higher Than High""",Billy Crawford,"""Billy Crawford""","

Come with me, take it high
Let's take it to the top, ah

I missed the plane today
It doesn't matter
My phone it rang a dozen times
But no one was there
Tick tack, tick tack, my watch stopped
It doesn't matter
Go in default and don't despair

It's such a struggle
Just let it all go by
But let it happen
It's all so clear

Higher than high, but don't lose a feeling
Gonna stretch my wings beyond the sky
I don't need a reason
Higher than high, we've had enough confusion
Carry me back, carry me back
Please take me back

I had a date today
It doesn't matter
I made a point to be on time
But no one was there
I'm on a mountain top
It doesn't matter
Just settle back and don't be scared

It's such a struggle
Just to let it all go by
But let it happen
It's all so clear

Higher than high, but don't lose a feeling
Gonna strech my wings beyond the sky
I don't need a reason
Higher than high, we've had enough confusion
Carry me back, carry me back
Please take me back

Don't sit home alone
Follow the stars ahead
Maybe you have some doubts
Or maybe it's just the feeling
To let it go, let go

- Hello?
- Hello
- Hey, who's this?
- It's Billy
- Oh, hey Billy. What's up?
- Not much. Why didn't you come to the party last night?
- I had things to do Billy...
- Can we talk or something, you know... I mean...
- No Billy, I gotta go
- Oh...
- See ya
- Bye...

Higher than high, but don't lose a feeling
Gonna stretch my wings beyond the sky
I don't need a reason
Higher than high, we've had enough confusion
Carry me back, carry me back
Please take me back

Higher than high, but don't lose a feeling
Gonna stretch my wings beyond the sky
I don't need a reason
Higher than high, we've had enough confusion
Carry me back, carry me back
Please take me back...
"
"""Supernatural""",Billy Crawford,"""Billy Crawford""","

Feeling all alone girl
When you're not around
It's driving me crazy
That you're not in this town
There ain't no stopping me
But it's breaking me down
I know my heart would love to find someone that he found
Every day, every dream,
You, my love for you is mean
Believe me 'cause I want you to know

All I wanna do is just be with you
Ain't nothing in this world could
Compare to you my love
All I wanna say
There's no need to fuss and fight
Baby everything's all right
Baby my love for you is supernatural

It really makes a difference
That you're not around
I see your reflection
All over this town
Now I really need you
And it's killing me inside
I know my heart would love to find someone that he found
Every day, every dream
You my love for you is mean
Believe me 'cause I want you to know

All I wanna do is just be with you
Ain't nothing in this world could
Compare to you my love
All I wanna say
There's no need to fuss and fight
Baby everything's all right
Baby my love for you is supernatural
"
"""Pok̩mon Theme""",Billy Crawford,"""Billy Crawford""","

I want to be the very best
Like no one ever was
To catch them
Is my real test
To train them
Is my cause
(Ooh)
I will travel across the land
Searchin' far and wide
Each Pok̩mon
To understand
The power that's inside
(Power inside)

Pok̩mon
It's you and me
I know it's my destiny
Pok̩mon
Ooh you're my best friend
In a world we must defend
Pok̩mon
A heart so true
Our courage will pull us through
You teach me
And I'll teach you
Pok̩mon
(Gotta catch 'em)
Gotta catch 'em
Gotta catch 'em all

Every challenge along the way
With courage I will face
I will battle everyday
To claim my rightful place
Come with me
The time is right
There's no better team
Arm and arm
We'll win the fight
It's always been a dream

Pok̩mon
It's you and me
I know it's my destiny
Pok̩mon
Ooh you're my best friend
In a world we must defend
Pok̩mon
A heart so true
Our courage will
Pull us through
You teach me
And I'll teach you
Pok̩mon
(Gotta catch 'em)
Gotta catch 'em
(Pok̩mon)

Pok̩mon
It's you and me
I know it's my destiny
Pok̩mon
Ooh you're my best friend
In a world we must defend
Pok̩mon
A heart so true
Our courage will
Pull us through
You teach me
And I'll teach you
Pok̩mon
(I'll catch you)
(Gotta catch 'em
Gotta catch 'em
Gotta catch 'em all
Pok̩mon
"
"""You've Got A Friend""",Billy Crawford,"""Billy Crawford""","

When you're down and troubled
And you need a helping hand
And nothing, oh nothing is going right
Close your eyes and think of me
And soon I will be there
To brighten up even your darkest night

You just call out my name and
You know wherever I am I'll come running
To see you again
Winter spring summer or fall
All you got to do is call
And I'll be there, yes I will
You got a friend

If the sky above you should turn dark
And full of clouds
And that old north wind should begin to blow
Keep your hands together
And call my name out loud
Soon I'll be knocking upon your door

You just call out my name and
You know wherever I am I'll come running
To see you again
Winter spring summer or fall
All you got to do is call
And I'll be there, yes I will
You got a friend

Ain't it good to know you got a friend
When people could be so cold
They'll hurt you and desert you
Well they'll take your soul if you let them
But don't you let them
"
"""Trackin'""",Billy Crawford,"""Ride""","

Get on the dance floor baby
It's time to get it on
So you've had some troubles lately
You better deal after dawn
Let the music take you somewhere
Give yourself some room
If you wanna catch some air
You're gonna have to show all your moves

Girls move your body right or left
Find your pocket
You're gonna have to break a sweat
To be on it
Listen baby

Keep on trackin' with me
Everybody swayin' to the beat
Keep on trackin' with me
Can't stand still
Gotta move your feet
Keep on trackin' with me
Everybody swingin' in the heat
Keep on trackin' with me
Gotta keep up
To join this party

No pride in bein' a shaker
Work it out on the floor
This rhythm shows no flavor
Better check your ego at the door
Just let me be the leader
Keep your eyes on checkin' me
You won't need to take a breather
Sliding into motion naturally

Don't let your body miss a beat
Don't be slackin'
If you're keepin' up with me
You'll be trackin'

Keep on trackin' with me
Everybody swayin' to the beat
Keep on trackin' with me
Can't stand still
Gotta move your feet
Keep on trackin' with me
Everybody swingin' in the heat
Keep on trackin' with me
Gotta keep up
To join this party

Girls move your body right or left
Find your pocket
You're gonna have to break a sweat
To be on it
Listen baby

Keep on trackin' with me
Everybody swayin' to the beat
Keep on trackin' with me
Can't stand still
Gotta move your feet
Keep on trackin' with me
Everybody swingin' in the heat
Keep on trackin' with me
Gotta keep up
To join this party

Keep on trackin' with me
Everybody swayin' to the beat
Keep on trackin' with me
Can't stand still
Gotta move your feet
Keep on trackin' with me
Everybody swingin' in the heat
Keep on trackin' with me
Gotta keep up
To join this party
"
"""When You Think About Me""",Billy Crawford,"""Ride""","

When you think about me
Do you want to get...

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

When you sleep at night does Justin star in your dreams
Are you thinking of me all the time
What does it mean
Do you fantasize to your surprise
I'm there for you
Making you realise that deep inside you want to be my boo
You're still playing those childish games so all grown up
Cause my appetite says too much is not enough
I'm curious and I don't mean to make a fuss
I think about you, do you think about us
Tell me, tell me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

When your daydream does J.C. stay on your mind
Do you find yourself wishing you were here by my side
Do you wonder if it's possible to get me alone
Hit me up on my pager or my telephone
When you're at a club there's no one else that turns you on
The way you look at me I can tell you want to get it on
I'm curious and I want to feel the heat of your touch
I think about you, do you think about us
Tell me, tell me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

Do you want to get
When you think about me
Do you want to get with me
When you think about me
Tell me, tell me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

When you think about me
Do you think about us
Falling in love (yeah, yeah)
Do you want to get with me with me
When you think about me
Do you think about us
And making love (and making love)
Do you want to get with me with me

Do you want to get with me
"
"""You Didn't Expect That""",Billy Crawford,"""Ride""","

You didn't expect that I would find out
You didn't expect that I would find out

I was your man, you were my girl
Would have given anything to you in this world
So why is it lately you've been acting cold to me
You don't want to talk to me
You don't like my touch

So tell me why would you do this
Could have told me so
I'da let you go
Look how it ends
We can't even be friends

When you cheat when you lie when you kiss me goodnight
You didn't expect that I would find out
When it's late when you say you were at your friend's house
You didn't expect that I would find out

Ooh yeah

So many little things keep on adding up
Girl I've had enough pretending that I'm blind
Two way blowing up way past 12 o'clock
Let me tell you what
It's about that time

And yesterday I followed you baby
I know where you've been
I saw you with him
Look how it ends
We can't even be friends (baby)

When you cheat when you lie when you kiss me goodnight
You didn't expect that I would find out
When it's late when you say you were at your friend's house
You didn't expect that I would find out...

I never thought I found love until love found I
The car, the house, it's all be mine
Face your tears love
Those ay your eyes, your kisses, your hugs
They've all been lies
I tried to show you love, but it wasn't enough
Caught you in the club, wid him hugged up
Gave you everything, you broke my trust
I thought we could stay together but not us

When you cheat when you lie when you kiss me goodnight
You didn't expect that I would find out
When it's late when you say you were at your friend's house
You didn't expect that I would find out

When you cheat, and you lie
And you kiss, me goodbye, but I know, where you been
'Cause I saw you with him ('cause I saw you with him, babe)
When you cheat, and you lie, but you kiss me goodbye
I know where you been
'Cause I saw you with him

When you cheat when you lie when you kiss me goodnight
You didn't expect that I would find out
When its late when you say your at your friends house
You didn't expect that I would find out
You didn't expect that I would find out
"
"""Waterfalls""",Billy Crawford,"""Ride""","

Baby you can get it any which way that you like
Mami its cool there's no need to fight
I'm the urge you feel from dusk to dawn
When you think of me when you're all alone
From the shower to the bed to the flo'
You can get it I can give it we can go
In the night time at your place or mine
When you want me baby ring my line

Baby when the sun falls I'm that one the one you can call
We can make love 'til you climb the walls
I can make you wet as a waterfall
Best believe I got everything that you want and everything that you need
So baby when you in need don't you hesitate to see me

You can take a rest when the sun lights the sky
Sun comes down baby you and I
Can go at it again, when you call me again, when you want it again
Baby just say when
When you want it and you need it and I'm there
See you at work late at night I don't care
I'm down to get next to you
Hit me around one or two

Don't hesitate and wait
It's never too late
For you to come, come around so I can lay you down
Any night girl it's cool for a midnight rendezvous
So when your shift is through here's what you can do

Baby you can come and see me don't you hesitate to see me
I've got all the love that you need baby you can come and see me
"
"""Ride""",Billy Crawford,"""Ride""","

I'm gonna take you for a ride with me, tonight
There's something that I want to say to you girl
Straight from my heart
I'll never gonna hurt you
Shake up your world
Like he's doing
Just tell him that you're busy
Got things to do
He won't be seeing you
I'll pick you up at seven
Take you to the heaven
Cause girl

I'm gonna take you for a ride with me tonight
It's just a little drive
Us two
So right
I'm feelin' such a vibe with you so let's ride (tonight)
No need to fuss or fight
With you
Tonight

I'm gonna take you for a
Just tell me what you're feeling
Baby, I'd like to know
Straight from your heart
Tonight, we're gonna be in a fantasy
So get in my car
I know what you've been thinking
You're torn apart
But he don't treat you right
I'll be on time at seven
Gonna be in heaven
Cause girl

I'm gonna take you for a ride with me tonight
It's just a little drive
Us two
So right
I'm feelin' such a vibe with you so let's ride (tonight)
No need to fuss or fight
With you
Tonight

I'm gonna take you for a ride with me tonight
It's just a little drive
Us two
So right
I'm feelin' such a vibe with you so let's ride (tonight)
No need to fuss or fight
With you
Tonight
"
"""When You're In Love With Someone""",Billy Crawford,"""Ride""","

Oh... When you're in love with someone, yeah
Oh... you...
See, the heart that you helped to mend
Was broken by a friend
Your kind, kind words
I'm sorry but they're hurting me
Love letters that I've never sent
Hidden from your eyes again
You never seem to notice
But to others it's so plain to see
Now it's time to tell the truth
I wish I could, baby, say that I love you
When you're in love with someone
Dreaming of a tender touch
Yeah, I love you so much
To be friends is not enough
When you're in love with someone
(When you're in love with someone)
I don't know what to do
Describe that someone...
Is you
(I hope you don't, hope you don't change a thing)
(I hope you don't, hope you don't change a thing)
My emotions cover me
Like a ship lost at sea
I'm waiting for the one who will fill my destiny
In my mind you undress
I touch you with tenderness
I open up my eyes, I can't believe you're right in front of me
I can feel that you see my pain
Then you say with a smile
That you feel the same
When you're in love with someone
Dreaming of a tender touch
Yeah, I love you so much
To be friends is not enough
When you're in love with someone
(When you're in love with someone)
I don't know what to do
Describe that someone...
Ooh...
When you're in love with someone
Dreaming of a tender touch
Yeah, I love you so much
To be friends is not enough
When you're in love with someone
I don't know what to do
Cause that someone is you
I hope it don't change a thing
"
"""That's The Way Love Is""",Billy Crawford,"""Ride""","

Two people take a vow to be together
And live, love each other forever
They promise love a lifetime
Funny thing then they change their mind
They both go their separate ways
And love is just a memory
Your heart doesn't stay sad long
Another love soon comes along

That's the way love is
That's the way love is
That's the way love is
That's the way love is

Two people don't get along
Deep down both are feeling very strong
They try hard to conceal it
Their heart burns 
They both know they can feel it
"
"""If It's Alright""",Billy Crawford,"""Ride""","

Look at you girl
Lookin' like the shorty I was with last night in my dream
Now it seems like it's really gonna be, now that you're dancing with me
When you move, I'll be up on it
Cause you now I'm feelin' like, yo
I can see it in your eyes
Gotcha thighs on my thighs
And my hands on ya hips
Girl I want to see you bounce

Bounce
I see you checkin' me out
Maybe I can take you to my house, to the bedroom... then I'll break you off
I can put it down... if you come around
What's it gonna be, baby girl are you leaving with me

'Cause I can do
The things you like
So girl c'mon and spend the night
If it's all right girl, I'll hit it right
Tonight's ya night
If it's all right... if it's all right

Shakin' 'em down
You really make me wanna go downtown... me-ow
In my dream everything I did
Made you give me every bit of your time
Time I let you know cause yo... I'm feelin' like what
You and me... meant to be... destiny
My fantasy's gonna be reality
"
"""I'm Serious""",Billy Crawford,"""Ride""","

I was into running games
In and out the same old thing
Suddenly I've sensed a change
Since you came around my way
Sweet and shy a model type
You and I are nothing alike
Something about us seems so right
The more I look into your eyes

I'm serious about us
And all I seem to think about is you
Can't you tell I'm serious about us
Waiting for the day you feel it too
Can't you tell that I

I would like to take you out
Drop the top make you bounce
Sit there till the jam lets out
Give them something to talk about
It's all good that they don't' know
I'm serious about my flow
I'm serious about my clothes
Serious to me that you know
Bounce you're so fine
Bounce can I make you mine
Bounce can you spend some time
Bounce I'm serious you're on my mind

I'm serious about us
And all I seem to think about is you
Can't you tell I'm serious about us
Waiting for the day you feel it too
Can't you tell that I
...
"
"""I Wish""",Billy Crawford,"""Ride""","

Every minute I'm away from you
Is a minute I can't get through
Wish I knew just what to do
Cause it doesn't feel right
Sometimes when I close my eyes
I can hold you in my mind
But it never really satisfies
Wish I could keep dreaming

I wanna tell you what I've been going through
I want to hold you close to my heart
And make you smile again just like I did back then
I would but we're so far apart

Wish you were here instead of my tears
Wish I could close my eyes and make you appear
Wish I could snap my fingers back to the time when you were mine
And I wish that hocus pocus could change your goodbye

Girl I wish you could see these eyes baby, I apologize
Should've been there when you cried, can you forgive me
I know I say these words in vain, right now you can't hear my pain
Wish that like the rain, you'd come down from the sky

I never told you how much I love you
Just let that moment pass me by
I couldn't see it, what you really needed
Now that I know it, I wish you can hear this

Wish you were here instead of my tears
Wish I could close my eyes and make you appear
Wish I could snap my fingers back to the time when you were mine
And I wish that hocus pocus could change your goodbye

Wish you were here instead of my tears
Wish I could close my eyes and make you appear
Wish I could snap my fingers back to the time when you were mine
And I wish that hocus pocus could change your goodbye

I just can't stop thinking about us, if you can hear this
Grant me these wishes
Oh

Starlight... star bright
First star I see tonight
Wish I may... wish I might
Have my wish tonight
Starlight... star bright
First star I see tonight
Wish I may... wish I might
Have my wish tonight

Wish you were here instead of my tears
Wish I could close my eyes and make you appear
Wish I could snap my fingers back to the time when you were mine
And I wish that hocus pocus could change your goodbye

Wish you were here instead of my tears
Wish I could close my eyes and make you appear
Wish I could snap my fingers back to the time when you were mine
And I wish that hocus pocus could change your goodbye
"
